periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
11/2024;valor_aprovado;"210465 GOVERNADOR NEWTON BELLO";-;-;-;13262,53;-;1608,25;2663,65;-;-;-;-;-;-;-;-;-;9012,57;-;-;-;-;-;-;-;368,88;-;-;-;-;-;-;-;-;-;-;-;-;149,30;-;-;-;-;-;-;-;-;-;17100,00;-;46134,00;90299,18
11/2024;valor_aprovado;"210467 GOVERNADOR NUNES FREIRE";-;-;-;-;-;3852,04;-;-;-;-;-;-;-;-;-;82,00;32228,95;-;3406,24;-;-;-;-;139,04;7138,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2673,00;49519,47
11/2024;valor_aprovado;"210470 GRACA ARANHA";-;-;-;1941,20;-;-;-;-;-;-;-;-;-;-;-;-;7510,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;35046,00;48997,90
11/2024;valor_aprovado;"210480 GRAJAU";1630,80;-;-;96763,39;5524,14;36799,18;12914,00;-;-;-;-;-;11654,17;-;-;325,00;158610,16;1130,14;-;-;-;-;-;-;15509,98;-;1897,68;200066,70;-;-;211,62;-;-;-;-;-;-;1433,28;-;-;-;-;-;-;-;-;-;4725,00;-;2390602,50;2939797,74
11/2024;valor_aprovado;"210490 GUIMARAES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;198,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;198,00
11/2024;valor_aprovado;"210500 HUMBERTO DE CAMPOS";-;-;-;7897,19;-;1331,19;7814,95;-;-;-;-;-;458,84;-;-;130,00;92610,64;1851,54;-;-;-;-;10,44;-;9630,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;99,00;128584,03
11/2024;valor_aprovado;"210510 ICATU";-;-;-;16049,81;-;-;-;-;-;-;-;-;159,65;-;-;389,00;91556,29;-;-;-;-;-;-;-;5824,44;-;-;-;-;-;-;-;-;-;-;-;-;149,30;-;-;-;-;-;-;-;-;-;-;-;1430,55;115559,04
11/2024;valor_aprovado;"210515 IGARAPE DO MEIO";-;-;-;13450,84;-;3973,32;5128,20;-;-;-;-;-;-;-;-;22,00;39117,01;844,55;-;-;-;-;-;-;694,72;-;-;-;-;-;-;-;-;-;-;-;-;1851,32;-;-;-;-;-;-;-;-;-;-;-;7948,50;73030,46
11/2024;valor_aprovado;"210520 IGARAPE GRANDE";-;-;-;4011,74;-;4274,24;3075,05;49714,12;-;-;1926,40;-;206,00;-;-;15,00;28666,35;-;-;-;-;-;-;-;2420,26;-;132,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;94441,26
11/2024;valor_aprovado;"210530 IMPERATRIZ";3066,14;-;1797,46;536128,45;10531,03;33396,29;50309,34;155371,44;157218,75;-;5192,58;-;11563,13;29254,37;-;1290,00;826895,72;11384,63;11312,31;552522,47;1531041,74;48160,99;746,58;-;65943,06;-;2893,13;314300,32;-;62,71;6672,04;682,54;-;-;-;-;372,64;31054,40;8573,95;11781,83;-;-;-;-;-;-;-;-;8670,35;44409,75;4472600,14
11/2024;valor_aprovado;"210535 ITAIPAVA DO GRAJAU";24,30;-;-;6392,30;-;-;4813,60;-;-;-;626,08;-;-;-;-;58,00;58556,30;-;-;-;-;-;17,01;-;962,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43248,15;114698,62
11/2024;valor_aprovado;"210540 ITAPECURU MIRIM";43,20;-;-;20858,88;-;5796,20;19721,35;-;-;-;-;-;284,02;1107,60;-;124,00;102814,83;-;97,72;-;-;-;-;-;12372,44;-;61,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7252,00;-;23997,60;194531,77
11/2024;valor_aprovado;"210542 ITINGA DO MARANHAO";-;-;-;9238,02;-;-;-;-;-;-;-;-;-;-;-;-;1195,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10433,13
11/2024;valor_aprovado;"210545 JATOBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2024;valor_aprovado;"210547 JENIPAPO DOS VIEIRAS";27,00;-;-;5889,66;-;1060,47;2217,60;-;-;-;-;-;15,45;-;-;-;39734,70;-;-;-;-;-;13,23;-;376,68;-;237,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30541,50;80114,07
11/2024;valor_aprovado;"210550 JOAO LISBOA";-;-;-;-;-;-;-;-;-;-;-;-;457,58;-;-;-;17584,44;1018,06;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;544,50;19604,58
11/2024;valor_aprovado;"210560 JOSELANDIA";-;-;-;2605,79;-;-;5526,40;-;-;-;-;-;-;-;-;-;7641,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41762,55;57536,24
11/2024;valor_aprovado;"210565 JUNCO DO MARANHAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2024;valor_aprovado;"210570 LAGO DA PEDRA";804,60;-;-;27586,46;-;5805,15;8343,77;83942,39;-;-;48,16;-;1066,42;-;-;31,00;393102,53;3960,25;3355,84;-;-;-;100,69;-;9887,88;-;792,60;-;-;-;-;-;-;-;-;-;15,02;-;-;-;-;-;-;-;-;-;-;22275,00;-;22138,35;583256,11
11/2024;valor_aprovado;"210580 LAGO DO JUNCO";-;-;-;522,08;-;226,38;-;-;-;-;-;-;-;-;-;1,00;4938,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;11087,58
11/2024;valor_aprovado;"210590 LAGO VERDE";-;-;-;-;-;-;1005,40;-;-;-;-;-;-;-;-;-;23526,93;-;-;-;-;-;-;-;142,08;-;73,19;-;-;-;-;-;-;-;-;-;-;627,06;-;-;-;-;-;-;-;-;-;-;-;-;25374,66
11/2024;valor_aprovado;"210592 LAGOA DO MATO";-;-;-;6049,34;-;-;-;-;-;-;-;-;-;-;-;-;15742,20;1718,33;-;-;-;-;-;136,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6900,30;30546,71
11/2024;valor_aprovado;"210594 LAGO DOS RODRIGUES";-;-;-;923,96;-;-;-;-;-;-;-;-;-;-;-;73,00;10740,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11737,52
11/2024;valor_aprovado;"210596 LAGOA GRANDE DO MARANHAO";-;-;-;8727,57;-;-;-;-;-;-;-;-;-;-;-;-;16787,59;2381,35;-;-;-;-;-;-;4000,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7425,00;-;21582,00;60903,65
11/2024;valor_aprovado;"210598 LAJEADO NOVO";-;-;-;-;-;-;-;-;-;-;-;-;36,05;-;-;-;192,15;-;-;-;-;-;-;-;421,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;649,40
11/2024;valor_aprovado;"210600 LIMA CAMPOS";-;-;-;5012,50;-;-;3714,70;-;-;-;-;-;170,07;-;-;37,00;36777,75;-;167,87;-;-;-;-;-;231,16;-;16,89;-;-;12,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;2069,10;52709,31
11/2024;valor_aprovado;"210610 LORETO";-;-;-;3718,74;-;1680,05;2863,85;-;-;-;-;-;77,25;-;-;3,00;868,56;-;-;-;-;-;-;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;149,30;-;-;-;-;-;-;-;-;-;4950,00;-;12503,70;26826,29
11/2024;valor_aprovado;"210620 LUIS DOMINGUES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26,00;1354,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3150,00;-;311,85;4842,35
11/2024;valor_aprovado;"210630 MAGALHAES DE ALMEIDA";-;-;-;69,23;-;-;-;-;-;-;-;-;457,58;-;-;-;46137,01;1018,06;-;-;-;-;-;-;5728,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;2851,20;61661,20
11/2024;valor_aprovado;"210632 MARACACUME";156,60;-;-;11474,04;-;-;888,25;-;-;-;-;-;764,46;-;-;-;73036,52;-;111,00;-;-;-;-;-;11890,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;3851,10;107797,77
11/2024;valor_aprovado;"210635 MARAJA DO SENA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2024;valor_aprovado;"210637 MARANHAOZINHO";756,00;-;-;-;-;6912,78;6784,80;-;-;-;-;-;6130,77;-;-;400,00;63028,91;-;-;-;-;-;-;-;17820,00;-;-;-;-;-;-;-;-;-;-;-;-;4479,00;-;-;-;-;-;-;-;-;-;-;-;10890,00;117202,26
11/2024;valor_aprovado;"210640 MATA ROMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34374,23;-;-;-;-;-;-;-;1445,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;628,65;41623,24
11/2024;valor_aprovado;"210650 MATINHA";-;-;-;-;-;6326,27;-;-;-;-;-;-;-;-;-;17,00;27922,05;-;3299,68;-;-;-;-;-;108,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;54,45;44027,87
11/2024;valor_aprovado;"210660 MATOES";-;-;-;3564,04;-;10183,30;5675,45;-;-;-;-;-;-;-;-;-;29855,39;-;-;-;-;-;34,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2475,00;-;-;51787,18
11/2024;valor_aprovado;"210663 MATOES DO NORTE";54,00;-;-;34430,75;-;1790,75;26605,46;-;-;-;4382,56;-;12552,38;-;-;80,00;60014,77;258,53;109,44;-;-;-;-;-;6809,84;-;264,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;147352,68
11/2024;valor_aprovado;"210667 MILAGRES DO MARANHAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11746,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;-;15796,20
11/2024;valor_aprovado;"210670 MIRADOR";-;-;-;2176,08;-;3551,24;1911,80;-;-;-;-;-;-;-;-;-;5053,13;-;-;-;-;-;-;-;194,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;83635,20;101021,85
11/2024;valor_aprovado;"210675 MIRANDA DO NORTE";-;-;18,33;7443,46;-;4111,73;3930,85;-;-;-;1333,00;-;1680,66;-;-;149,00;82951,30;1018,06;243,67;-;-;-;-;-;8602,84;-;64,10;120657,58;-;-;94,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;6563,70;243363,00
11/2024;valor_aprovado;"210680 MIRINZAL";-;-;-;9987,08;-;-;-;-;-;-;-;-;-;-;-;-;56570,99;-;-;-;-;-;-;-;679,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;67237,23
11/2024;valor_aprovado;"210690 MONCAO";-;-;-;-;-;-;4217,40;-;-;-;-;-;457,58;-;-;-;59448,07;1018,06;-;-;-;-;-;-;579,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;65720,11
11/2024;valor_aprovado;"210700 MONTES ALTOS";-;-;-;-;-;-;2178,00;-;-;-;-;-;-;-;-;237,00;34035,39;-;-;-;-;-;-;-;2240,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;59550,60;103191,75
11/2024;valor_aprovado;"210710 MORROS";-;-;-;63041,72;-;10318,60;811,80;-;-;-;-;-;-;-;-;-;70503,39;-;-;-;-;-;-;-;6741,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9763,00;-;5105,10;166285,11
11/2024;valor_aprovado;"210720 NINA RODRIGUES";-;-;-;4429,45;-;3187,45;-;-;-;-;-;-;-;-;-;-;41339,48;-;-;-;-;-;6,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2118,60;51081,94
11/2024;valor_aprovado;"210725 NOVA COLINAS";-;-;-;5075,15;-;-;883,85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;436,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;396,00;6791,10
11/2024;valor_aprovado;"210730 NOVA IORQUE";-;-;-;2286,91;-;1982,27;-;-;-;-;-;-;262,65;-;-;5,00;16650,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;2316,60;29353,65
11/2024;valor_aprovado;"210735 NOVA OLINDA DO MARANHAO";504,90;-;-;7365,59;-;2938,36;4528,70;-;-;-;-;-;428,39;-;-;-;4002,83;-;1583,23;-;-;-;-;144,76;3189,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8672,40;33358,64
11/2024;valor_aprovado;"210740 OLHO D'AGUA DAS CUNHAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;97,00;78,68;-;-;-;-;-;52,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;1366,20;6544,08
11/2024;valor_aprovado;"210745 OLINDA NOVA DO MARANHAO";-;-;-;1577,39;-;1457,52;2380,95;-;-;-;-;-;-;-;-;-;44268,81;-;-;-;-;-;12,76;-;2027,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3375,00;-;7588,35;62688,14
11/2024;valor_aprovado;"210750 PACO DO LUMIAR";-;-;-;75679,50;-;12061,09;11882,72;-;-;-;-;-;3503,22;-;-;-;185210,56;757,25;-;-;-;-;-;-;419,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;289513,70
11/2024;valor_aprovado;"210760 PALMEIRANDIA";94,50;-;-;2906,88;-;466,50;2310,55;-;-;-;-;-;-;-;-;7,00;19693,80;121,42;-;-;-;-;-;-;11067,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6771,60;43439,37
11/2024;valor_aprovado;"210770 PARAIBANO";-;-;-;2214,15;-;-;988,35;-;-;-;-;-;86,31;-;-;-;40685,39;1569,12;-;-;-;-;-;-;174,58;-;84,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;2316,60;54868,95
11/2024;valor_aprovado;"210780 PARNARAMA";-;-;-;29340,99;-;4998,40;13156,14;-;-;-;1155,84;-;-;-;-;21,00;81383,99;1628,20;2090,80;-;-;-;246,16;-;717,72;-;-;-;-;-;-;-;-;-;-;-;1171,36;-;-;-;-;-;-;-;-;-;-;12600,00;-;12713,10;161223,70
11/2024;valor_aprovado;"210790 PASSAGEM FRANCA";313,20;-;-;3306,05;-;-;-;-;-;-;-;-;-;-;-;-;9540,69;-;-;-;-;-;-;-;489,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3392,40;17041,90
11/2024;valor_aprovado;"210800 PASTOS BONS";-;-;-;9814,48;-;8098,55;-;-;-;-;-;-;-;-;-;-;36246,18;429,64;-;-;-;-;82,92;16,72;153,92;-;-;-;-;-;-;-;-;-;-;-;894,92;-;-;-;-;-;-;-;-;-;-;-;-;-;55737,33
11/2024;valor_aprovado;"210805 PAULINO NEVES";13,50;-;-;27114,55;-;3293,88;9193,80;-;-;-;-;-;206,00;-;-;90,00;47686,01;-;7,40;-;-;-;-;-;17029,22;-;-;-;-;-;-;-;-;-;-;-;-;-;512,21;-;-;-;-;-;-;-;-;5400,00;-;2450,25;112996,82
11/2024;valor_aprovado;"210810 PAULO RAMOS";-;-;-;1029,09;-;225,91;6303,00;17005,98;-;-;-;-;-;-;-;68,00;69999,09;317,56;-;-;-;-;-;-;6762,48;-;211,36;-;-;-;-;-;-;-;-;-;-;-;89,08;-;-;-;-;-;-;-;-;-;-;-;102011,55
11/2024;valor_aprovado;"210820 PEDREIRAS";375,30;-;-;17248,15;7264,28;9591,91;3675,65;45559,99;-;-;-;-;1142,83;11917,90;-;239,00;250071,78;-;4987,06;-;333685,26;9218,00;48,00;-;25160,26;-;208,31;-;-;-;227,36;-;-;-;-;-;38,94;507,62;-;4296,00;-;-;-;-;-;-;-;-;-;8009,10;733472,70
11/2024;valor_aprovado;"210825 PEDRO DO ROSARIO";-;-;-;34021,30;-;-;-;-;-;-;-;-;-;-;-;-;13351,03;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47372,33
11/2024;valor_aprovado;"210830 PENALVA";-;-;-;8739,20;-;3702,02;411,40;-;-;-;-;-;-;-;-;71,00;33060,32;-;-;-;-;-;15,08;-;881,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;519,75;54599,81
11/2024;valor_aprovado;"210840 PERI MIRIM";-;-;-;43575,17;-;-;-;-;-;-;-;-;-;-;-;-;41840,25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;85415,42
11/2024;valor_aprovado;"210845 PERITORO";-;-;-;68182,06;-;5429,15;13924,35;-;-;-;-;-;92,70;-;-;-;149017,42;-;14426,41;-;-;-;-;-;3085,72;-;131,94;-;-;-;56,84;-;-;-;-;-;-;1045,10;-;-;-;-;-;-;-;-;-;900,00;-;6895,35;263187,04
11/2024;valor_aprovado;"210850 PINDARE-MIRIM";-;-;-;5914,68;-;5497,53;2904,55;-;-;-;-;-;1313,25;-;-;14,00;33852,22;591,21;-;-;-;-;-;-;509,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11925,00;-;-;62521,56
11/2024;valor_aprovado;"210860 PINHEIRO";108,00;-;-;124556,43;-;19986,22;19267,33;134283,91;-;-;7643,68;-;1586,20;8467,80;-;-;643077,56;-;389,97;-;695817,74;11684,00;-;-;274,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5552,67;-;-;-;-;-;-;-;-;1103,95;-;1673799,58
11/2024;valor_aprovado;"210870 PIO XII";-;-;-;7063,01;5507,17;782,91;2372,70;-;-;-;-;-;-;-;-;76,00;36424,69;-;-;-;-;-;-;-;1373,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;7272,15;66046,89
11/2024;valor_aprovado;"210880 PIRAPEMAS";-;-;-;7724,13;-;966,74;4957,15;-;-;-;-;-;206,00;-;-;-;34272,88;-;-;-;-;-;-;-;10696,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;99,00;58922,82
11/2024;valor_aprovado;"210890 POCAO DE PEDRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63940,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;64,90;-;-;-;-;-;-;-;-;-;-;-;-;-;64005,40
11/2024;valor_aprovado;"210900 PORTO FRANCO";78,30;-;-;24897,03;2120,98;6601,11;14610,20;48240,82;-;-;2408,00;-;391,40;-;-;-;78076,87;1532,75;-;-;-;-;-;-;6628,84;-;-;-;-;-;-;-;-;-;-;-;-;-;2872,83;-;-;-;-;-;-;-;-;-;-;76804,20;265263,33
11/2024;valor_aprovado;"210905 PORTO RICO DO MARANHAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2024;valor_aprovado;"210910 PRESIDENTE DUTRA";-;-;-;20566,52;-;11270,51;24424,36;91428,03;-;-;11542,92;-;6181,01;6764,88;-;134,00;247891,71;359,59;4412,78;-;331574,72;186,07;300,65;-;698,64;-;-;-;-;-;-;-;-;-;-;-;5312,72;-;60,60;4384,23;-;-;-;-;-;-;-;20700,00;1752,30;41716,50;831662,74
11/2024;valor_aprovado;"210920 PRESIDENTE JUSCELINO";40,50;-;-;2505,47;-;-;2048,20;-;-;-;-;-;128,75;-;-;26,00;18095,29;205,48;-;-;-;-;26,68;-;4895,54;-;29,32;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;4950,00;-;8746,80;41727,89
11/2024;valor_aprovado;"210923 PRESIDENTE MEDICI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2024;valor_aprovado;"210927 PRESIDENTE SARNEY";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2024;valor_aprovado;"210930 PRESIDENTE VARGAS";-;-;-;1918,08;-;674,77;-;-;-;-;-;-;-;-;-;-;17821,76;102,74;-;-;-;-;-;-;82,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20600,23
11/2024;valor_aprovado;"210940 PRIMEIRA CRUZ";-;-;-;10052,34;-;-;1089,00;-;-;-;-;-;-;-;-;33,00;1799,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12973,84
11/2024;valor_aprovado;"210945 RAPOSA";-;-;-;58907,91;-;-;-;-;-;-;-;-;-;-;-;-;90307,18;-;-;-;-;-;-;-;10659,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1800,00;-;32136,00;193810,69
11/2024;valor_aprovado;"210950 RIACHAO";-;-;-;12202,07;-;4159,30;2947,45;-;-;-;-;-;515,00;-;-;-;58913,23;-;-;-;-;-;-;-;919,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;79656,17
11/2024;valor_aprovado;"210955 RIBAMAR FIQUENE";-;-;-;823,97;-;-;-;-;-;-;-;-;-;-;-;-;19587,89;-;-;-;-;-;-;-;1055,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5365,80;26833,06
11/2024;valor_aprovado;"210960 ROSARIO";-;-;-;23537,85;46455,85;7351,25;1302,95;-;-;-;-;-;6440,79;-;-;-;75400,97;-;1348,27;-;-;-;26,68;-;4358,22;-;-;14660,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12150,00;-;5212,35;198245,58
11/2024;valor_aprovado;"210970 SAMBAIBA";-;-;-;9002,25;-;-;629,20;-;-;-;-;-;-;-;-;22,00;110,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9763,45
11/2024;valor_aprovado;"210975 SANTA FILOMENA DO MARANHAO";-;-;-;5259,48;-;-;628,65;-;-;-;-;-;-;-;-;500,00;-;-;-;-;-;-;-;-;-;-;1176,67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7564,80
11/2024;valor_aprovado;"210980 SANTA HELENA";-;-;-;2200,62;-;1071,73;4282,85;-;-;-;-;-;890,18;-;-;20,00;90947,87;1046,08;37,44;-;-;50,34;-;-;972,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;2514,60;109433,71
11/2024;valor_aprovado;"210990 SANTA INES";-;-;765,54;104897,17;8541,33;32447,78;66076,96;-;-;-;10012,52;-;18555,84;12340,17;-;-;247934,02;2666,57;2676,50;-;-;13044,00;48,10;160,16;15549,48;-;345,18;-;-;-;-;-;20,74;-;-;-;817,92;-;-;-;-;-;-;-;-;-;-;4050,00;-;16780,50;557730,48
11/2024;valor_aprovado;"211000 SANTA LUZIA";-;-;-;7249,34;2915,95;3663,07;-;-;-;-;-;-;-;494,16;-;151,00;57049,95;1091,58;1,48;-;-;-;-;-;8976,48;-;-;-;-;-;-;-;-;-;-;-;-;89,58;-;-;-;-;-;-;-;-;-;-;-;34541,10;116223,69
