periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
01/2024;valor_aprovado;"210725 NOVA COLINAS";-;-;-;2603,08;-;-;721,60;-;-;-;-;-;-;-;-;40,00;-;-;-;-;-;-;-;-;461,02;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;371,25;4196,95
01/2024;valor_aprovado;"210730 NOVA IORQUE";-;-;-;1863,74;-;1616,72;-;-;-;-;-;-;262,65;-;-;5,00;6493,38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;2316,60;18408,09
01/2024;valor_aprovado;"210735 NOVA OLINDA DO MARANHAO";580,50;-;-;8487,24;-;-;2904,55;-;-;-;-;-;154,50;-;-;-;3943,26;-;377,37;-;-;-;-;165,55;2883,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7227,00;26723,81
01/2024;valor_aprovado;"210740 OLHO D'AGUA DAS CUNHAS";-;-;-;241,22;-;5453,59;2199,45;-;-;-;-;-;-;-;-;286,00;4827,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;1079,10;18136,36
01/2024;valor_aprovado;"210745 OLINDA NOVA DO MARANHAO";-;-;-;7533,67;-;3379,20;-;-;-;-;-;-;-;-;-;3,00;73874,77;-;-;-;-;-;-;-;2172,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7484,40;94447,28
01/2024;valor_aprovado;"210750 PACO DO LUMIAR";35,10;-;-;54121,68;-;11912,74;9911,16;-;-;-;-;-;2660,55;-;-;-;200374,93;932,26;-;-;-;-;-;-;10684,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;290632,62
01/2024;valor_aprovado;"210760 PALMEIRANDIA";2,70;-;-;-;-;-;3267,00;-;-;-;-;-;-;-;-;-;5895,19;-;-;-;-;-;-;-;324,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4761,90;14250,79
01/2024;valor_aprovado;"210770 PARAIBANO";-;-;-;1872,44;-;1404,19;788,15;-;-;-;-;-;106,86;-;-;-;42161,51;2849,95;-;-;-;-;-;-;450,42;-;73,19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;2970,00;57401,71
01/2024;valor_aprovado;"210780 PARNARAMA";-;-;-;14745,89;-;4321,88;18942,59;-;-;-;-;-;54,04;-;-;14,00;98150,03;3383,15;2717,65;-;-;-;239,96;-;814,80;-;-;-;-;-;-;-;-;-;-;-;851,12;-;-;-;-;-;-;-;-;-;14625,00;-;8373,30;167233,41
01/2024;valor_aprovado;"210790 PASSAGEM FRANCA";-;-;-;3306,05;-;-;-;-;-;-;-;-;-;-;-;-;15470,60;-;-;-;-;-;-;-;582,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700,00;-;-;22058,85
01/2024;valor_aprovado;"210800 PASTOS BONS";-;-;-;40363,38;-;28381,08;-;-;-;-;-;-;-;-;-;-;125415,01;434,31;-;-;-;-;111,98;24,32;236,80;-;-;-;-;-;-;-;-;-;-;-;1272,02;-;-;-;-;-;-;-;-;-;-;-;-;196238,90
01/2024;valor_aprovado;"210805 PAULINO NEVES";-;-;-;29204,58;-;3439,43;8173,00;-;-;-;-;-;20,60;-;-;65,00;48884,69;-;10,36;-;-;-;-;-;20675,26;-;-;-;-;-;-;-;-;-;-;-;-;-;489,94;-;-;-;-;-;-;-;6075,00;-;5539,05;122576,91
01/2024;valor_aprovado;"210810 PAULO RAMOS";-;-;-;1913,11;-;913,15;7388,70;31062,36;-;-;-;-;-;-;-;72,00;46296,10;1032,07;-;-;-;-;-;-;11928,48;-;343,46;-;-;-;-;-;-;-;-;-;-;-;779,45;-;-;-;-;-;-;-;4950,00;-;-;106678,88
01/2024;valor_aprovado;"210820 PEDREIRAS";256,50;-;-;16294,63;6457,54;2645,03;5284,95;30113,59;-;-;1155,84;-;783,67;12393,93;-;261,00;138939,87;-;1985,74;-;318674,17;11358,00;105,89;-;2416,60;-;3231,86;71139,00;-;-;-;-;-;-;-;-;25,96;238,88;-;1389,72;-;-;-;-;-;-;-;1221,12;-;626373,49
01/2024;valor_aprovado;"210825 PEDRO DO ROSARIO";-;-;-;34021,30;-;-;-;-;-;-;-;-;-;-;-;143,00;13198,59;-;-;-;-;-;-;-;70,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47433,41
01/2024;valor_aprovado;"210830 PENALVA";-;-;-;8301,63;-;2062,51;3630,00;-;-;-;-;-;777,65;-;-;33,00;25647,78;-;-;-;-;-;13,92;-;144,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;1386,00;48297,05
01/2024;valor_aprovado;"210840 PERI MIRIM";-;-;-;36116,63;-;-;-;-;-;-;-;-;-;-;-;-;22087,53;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10020,00;68224,16
01/2024;valor_aprovado;"210845 PERITORO";-;-;-;61789,26;-;5390,89;15264,70;-;-;-;-;-;5427,37;-;-;-;161933,20;-;8026,56;-;-;-;-;-;3331,06;-;249,22;12782,55;-;-;369,46;-;-;-;-;-;-;865,94;-;-;-;-;-;-;-;-;5400,00;-;-;280830,21
01/2024;valor_aprovado;"210850 PINDARE-MIRIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2024;valor_aprovado;"210860 PINHEIRO";29,70;-;-;394648,89;-;30401,10;28981,00;117740,84;-;-;10581,44;-;1339,00;5585,92;-;201,00;1873688,81;1270,32;2709,62;-;703840,05;7154,25;-;-;38973,76;-;369,88;-;-;-;-;-;-;-;-;-;-;-;-;8222,46;-;-;-;-;-;-;-;1194,66;3960,00;3230892,70
01/2024;valor_aprovado;"210870 PIO XII";-;-;-;254,63;9428,37;1336,71;2785,20;-;-;-;-;-;195,70;-;-;117,00;43799,36;-;-;-;-;-;-;-;291,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;5095,50;67579,07
01/2024;valor_aprovado;"210880 PIRAPEMAS";-;-;-;8193,71;-;518,65;4573,80;-;-;-;-;-;324,45;-;-;-;33693,57;-;-;-;-;-;-;-;8806,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7445,70;63556,28
01/2024;valor_aprovado;"210890 POCAO DE PEDRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11,00;57881,63;-;-;-;-;-;-;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;57904,47
01/2024;valor_aprovado;"210900 PORTO FRANCO";64,80;-;-;17599,90;-;5303,83;10452,20;63387,07;-;-;-;-;870,35;-;-;-;65129,73;679,71;-;-;-;-;-;-;23,68;-;-;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;-;60647,40;224188,53
01/2024;valor_aprovado;"210905 PORTO RICO DO MARANHAO";-;-;-;312,40;-;-;-;-;-;-;-;-;-;-;-;-;958,15;-;-;-;-;-;-;-;3207,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5167,80;9645,95
01/2024;valor_aprovado;"210910 PRESIDENTE DUTRA";-;-;-;25682,86;-;7980,91;26966,25;108802,52;-;-;11991,84;-;6429,13;7259,04;-;275,00;532799,60;1629,83;4579,30;-;231090,23;315,51;311,88;-;922,92;-;144,72;-;-;-;-;-;-;-;-;-;5214,73;-;60,60;463,24;-;-;-;-;-;-;14850,00;407,04;41790,75;1029967,90
01/2024;valor_aprovado;"210920 PRESIDENTE JUSCELINO";-;-;-;2420,92;-;-;1689,05;-;-;-;-;-;200,85;-;-;24,00;16626,06;233,50;-;-;-;-;11,60;-;5209,18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;8862,00;40002,16
01/2024;valor_aprovado;"210923 PRESIDENTE MEDICI";135,00;-;-;17280,75;-;281,96;6733,10;-;-;-;-;-;6211,60;-;-;300,00;61057,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1493,00;-;-;-;-;-;-;-;-;5175,00;-;-;98667,93
01/2024;valor_aprovado;"210927 PRESIDENTE SARNEY";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2024;valor_aprovado;"210930 PRESIDENTE VARGAS";-;-;-;1806,77;-;861,86;-;-;-;-;-;-;-;-;-;-;22571,15;-;-;-;-;-;-;-;97,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25336,98
01/2024;valor_aprovado;"210940 PRIMEIRA CRUZ";-;-;-;7268,23;-;-;1260,60;-;-;-;-;-;77,25;-;-;11,00;3607,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8682,30;20906,58
01/2024;valor_aprovado;"210945 RAPOSA";-;-;-;4572,56;-;3650,09;-;-;-;-;-;-;432,60;-;-;-;57800,85;-;-;-;-;-;-;-;7840,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27303,60;101600,50
01/2024;valor_aprovado;"210950 RIACHAO";-;-;-;20191,70;-;2205,90;4913,15;-;-;-;-;-;824,00;-;-;-;57233,27;-;-;-;-;-;-;-;248,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7162,65;92779,31
01/2024;valor_aprovado;"210955 RIBAMAR FIQUENE";-;-;-;207,55;-;-;-;-;-;-;-;-;-;-;-;-;16476,32;-;-;-;-;-;-;-;712,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8375,40;25772,07
01/2024;valor_aprovado;"210960 ROSARIO";-;-;-;75273,97;72020,13;4543,15;6198,50;-;-;-;-;-;-;-;-;-;67655,11;-;1161,94;-;-;-;20,88;-;8838,38;-;28,14;27006,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9900,00;-;16557,75;289203,95
01/2024;valor_aprovado;"210970 SAMBAIBA";-;-;-;6089,59;-;-;798,60;-;-;-;-;-;-;-;-;20,00;150,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;11558,19
01/2024;valor_aprovado;"210975 SANTA FILOMENA DO MARANHAO";-;-;-;7755,52;-;-;2237,95;-;-;-;-;-;-;-;-;503,00;-;-;-;-;-;-;-;-;-;-;1587,66;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12084,13
01/2024;valor_aprovado;"210980 SANTA HELENA";-;-;-;3534,22;-;1786,62;4785,55;-;-;-;-;-;1302,18;-;-;26,00;92809,41;1018,06;36,00;-;-;8,39;-;-;1360,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10125,00;-;2435,40;119227,63
01/2024;valor_aprovado;"210990 SANTA INES";-;-;531,06;99396,77;16776,20;37687,47;63381,92;92611,36;-;-;13603,24;-;20625,50;15488,84;-;458,00;321291,74;8103,17;4728,10;-;-;15268,00;29,73;-;20823,20;-;-;-;-;-;-;94,78;-;-;-;-;1635,84;-;-;-;-;-;-;-;-;-;11250,00;-;2277,00;746061,92
01/2024;valor_aprovado;"211000 SANTA LUZIA";-;-;-;13203,68;1499,75;4708,44;314,60;-;-;-;-;-;428,90;528,24;-;514,00;61530,65;839,94;-;-;-;-;-;21,28;15832,16;-;-;-;-;-;56,84;-;-;-;-;-;-;537,48;-;-;-;-;-;-;-;-;16875,00;-;47351,70;164242,66
01/2024;valor_aprovado;"211003 SANTA LUZIA DO PARUA";-;-;-;12673,24;-;1985,17;16044,05;35958,47;-;-;-;-;1030,00;-;-;-;159054,31;434,31;8769,00;-;-;-;-;-;2021,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3479,85;241449,70
01/2024;valor_aprovado;"211010 SANTA QUITERIA DO MARANHAO";-;-;-;4329,79;-;-;-;-;-;-;-;-;-;-;-;52,00;15338,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;79407,30;103177,35
01/2024;valor_aprovado;"211020 SANTA RITA";294,30;-;-;68539,00;-;10962,54;7573,50;-;-;-;-;-;5376,00;-;-;175,00;129587,84;2081,76;18292,00;-;-;-;-;-;14820,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;3588,75;269391,29
01/2024;valor_aprovado;"211023 SANTANA DO MARANHAO";-;-;-;2009,46;-;849,94;966,35;-;-;-;-;-;77,25;-;-;20,00;23292,55;-;-;-;-;-;-;-;3245,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20250,00;-;4915,35;55626,10
01/2024;valor_aprovado;"211027 SANTO AMARO DO MARANHAO";-;-;-;7168,28;-;762,17;2539,35;-;-;-;-;-;-;-;-;48,00;11458,00;242,84;-;-;-;-;-;-;218,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22436,72
01/2024;valor_aprovado;"211030 SANTO ANTONIO DOS LOPES";-;-;-;7565,04;-;1030,10;822,80;-;-;-;-;-;-;-;-;-;642,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10060,54
01/2024;valor_aprovado;"211040 SAO BENEDITO DO RIO PRETO";-;-;-;100,59;-;911,72;-;-;-;-;-;-;-;-;-;24,00;30802,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;733,35;40672,06
01/2024;valor_aprovado;"211050 SAO BENTO";-;-;-;10648,39;-;27488,35;7478,35;-;-;-;-;-;2047,68;-;-;66,00;106188,52;919,73;-;-;-;-;13,92;-;12312,00;-;-;-;-;-;-;-;-;-;-;-;-;14661,26;-;-;-;-;-;-;-;-;6975,00;-;21562,20;210361,40
01/2024;valor_aprovado;"211060 SAO BERNARDO";-;-;-;19596,34;-;2297,27;8683,40;7834,13;-;-;-;-;457,58;-;-;-;94383,77;3121,41;-;-;-;-;-;-;4353,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;10523,70;155750,74
01/2024;valor_aprovado;"211065 SAO DOMINGOS DO AZEITAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8327,60;-;-;-;-;-;-;-;796,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;15424,32
01/2024;valor_aprovado;"211070 SAO DOMINGOS DO MARANHAO";-;-;-;6792,84;-;-;2822,05;-;-;-;-;-;-;-;-;15,00;13899,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;56920,05;84949,04
01/2024;valor_aprovado;"211080 SAO FELIX DE BALSAS";-;-;-;5923,47;-;-;1402,50;-;-;-;-;-;-;-;-;25,00;17842,20;306,88;-;-;-;-;-;-;1166,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;435,60;27102,05
01/2024;valor_aprovado;"211085 SAO FRANCISCO DO BREJAO";-;-;-;12119,57;-;-;-;-;-;-;-;-;169,95;-;-;68,00;10579,89;-;-;-;-;-;-;-;23,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;1836,90;29522,99
01/2024;valor_aprovado;"211090 SAO FRANCISCO DO MARANHAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11736,91;-;-;-;-;-;-;-;745,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;16982,11
01/2024;valor_aprovado;"211100 SAO JOAO BATISTA";-;-;-;-;-;-;3130,05;-;-;-;-;-;-;-;-;-;95805,50;-;-;-;-;-;13,92;-;3574,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;19775,25;126574,42
01/2024;valor_aprovado;"211102 SAO JOAO DO CARU";-;-;-;-;-;3736,71;-;-;-;-;-;-;-;-;-;-;9601,95;-;-;-;-;-;10,44;-;616,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2925,00;-;-;16890,98
01/2024;valor_aprovado;"211105 SAO JOAO DO PARAISO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;5425,00
01/2024;valor_aprovado;"211107 SAO JOAO DO SOTER";-;-;-;13415,13;-;-;-;-;-;-;866,88;-;1545,00;-;-;23,00;16756,94;-;-;-;-;-;-;-;1371,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8434,80;42413,39
01/2024;valor_aprovado;"211110 SAO JOAO DOS PATOS";-;-;-;22868,95;887,04;6245,71;1448,15;-;-;-;-;-;1256,60;-;-;147,00;87690,77;2248,14;-;-;-;-;-;-;7693,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;22233,60;158119,72
01/2024;valor_aprovado;"211120 SAO JOSE DE RIBAMAR";313,20;-;54,99;456609,62;-;49896,27;28524,10;-;-;-;-;-;8495,80;-;-;368,00;728200,18;9056,83;-;-;-;-;511,14;488,68;22875,92;-;1363,21;31635,60;-;-;-;-;-;-;-;-;1450,32;2090,20;-;-;-;-;-;-;-;-;1350,00;-;10959,30;1354243,36
01/2024;valor_aprovado;"211125 SAO JOSE DOS BASILIOS";-;-;-;3376,20;-;-;1467,95;-;-;-;-;-;-;-;-;-;2126,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5972,00;-;-;-;-;-;-;-;-;4500,00;-;990,00;18432,15
01/2024;valor_aprovado;"211130 SAO LUIS";197677,48;-;54213,04;3184132,85;531600,62;381136,34;721689,95;1797696,08;814850,00;50572,40;113336,38;115568,84;728641,62;857803,08;-;8308,00;5617817,61;162451,89;45284,46;4982284,16;4198270,77;194518,99;12162,84;38402,78;658540,98;-;14364,66;1029325,86;30,95;2460,69;6788,77;2583,69;-;-;-;-;19781,61;26409,67;8781,01;37843,36;111671,44;3419,04;5875,20;70380,00;115008,00;648110,55;701992,31;19947,37;673303,50;28965038,84
01/2024;valor_aprovado;"211140 SAO LUIS GONZAGA DO MARANHAO";-;-;-;6366,10;-;-;4842,20;-;-;-;-;-;-;-;-;128,00;19141,50;545,42;-;-;-;-;173,25;-;116,32;-;59,43;-;-;-;-;-;-;-;-;-;1055,78;-;-;-;-;-;-;-;-;-;3600,00;-;4455,00;40483,00
01/2024;valor_aprovado;"211150 SAO MATEUS DO MARANHAO";8,10;-;-;15821,94;3390,09;80,95;10058,95;57589,76;-;-;-;-;886,77;-;-;43,00;141746,49;887,30;-;-;-;-;-;-;4117,48;-;112,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12825,00;-;8355,60;255924,03
01/2024;valor_aprovado;"211153 SAO PEDRO DA AGUA BRANCA";-;-;-;5200,26;-;1405,05;4253,70;-;-;-;-;-;515,00;-;-;28,00;43834,73;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3150,00;-;30034,95;88421,69
01/2024;valor_aprovado;"211157 SAO PEDRO DOS CRENTES";-;-;-;2211,18;-;1313,86;774,40;-;-;-;-;-;5665,00;-;-;9,00;9608,47;-;-;-;-;-;-;-;59,20;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;752,40;20399,14
01/2024;valor_aprovado;"211160 SAO RAIMUNDO DAS MANGABEIRAS";-;-;-;11891,82;-;1956,94;9117,90;30685,94;-;-;-;-;-;-;-;-;34190,00;-;-;-;-;-;-;-;1752,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59875,20;149470,12
01/2024;valor_aprovado;"211163 SAO RAIMUNDO DO DOCA BEZERRA";-;-;-;1871,56;-;-;-;-;-;-;-;-;-;-;-;-;13526,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15397,61
01/2024;valor_aprovado;"211167 SAO ROBERTO";-;-;-;1404,96;-;-;-;-;-;-;-;-;-;-;-;-;2171,33;-;-;-;-;-;-;-;530,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;257,40;4363,93
01/2024;valor_aprovado;"211170 SAO VICENTE FERRER";-;-;-;-;-;-;1917,85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3342,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;95683,50;100943,35
01/2024;valor_aprovado;"211172 SATUBINHA";-;-;-;1415,05;-;-;-;-;-;-;-;-;-;-;-;-;18074,11;-;-;-;-;-;-;-;4147,44;-;-;-;238,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;153,45;30103,93
01/2024;valor_aprovado;"211174 SENADOR ALEXANDRE COSTA";-;-;-;5074,93;-;-;-;-;-;-;-;-;-;-;-;-;5264,00;-;-;-;-;-;-;-;389,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3150,00;-;3508,20;17386,17
01/2024;valor_aprovado;"211176 SENADOR LA ROCQUE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36405,45;-;-;-;-;-;-;-;602,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;-;46007,61
01/2024;valor_aprovado;"211178 SERRANO DO MARANHAO";-;-;-;-;-;10354,86;532,40;-;-;-;-;-;-;-;-;-;17358,38;-;-;-;-;-;24,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;4336,20;37106,20
01/2024;valor_aprovado;"211180 SITIO NOVO";-;-;-;8592,19;-;2476,61;3001,90;-;-;-;-;-;183,20;-;-;5,00;5830,69;-;-;-;-;-;-;-;2101,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4504,50;26695,53
01/2024;valor_aprovado;"211190 SUCUPIRA DO NORTE";-;-;-;3937,86;-;783,39;-;-;-;-;-;-;-;-;-;-;17213,88;-;-;-;-;-;-;-;87,22;-;22,52;-;89,58;-;-;12,97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10167,30;32314,72
01/2024;valor_aprovado;"211195 SUCUPIRA DO RIACHAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4578,00;-;-;-;-;-;-;-;2860,56;-;45,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;1158,30;13366,90
01/2024;valor_aprovado;"211200 TASSO FRAGOSO";-;-;-;8695,45;-;-;-;-;-;-;-;-;-;-;-;-;28089,21;-;-;-;-;-;-;-;1129,56;-;26,42;-;-;-;-;-;-;-;-;-;-;-;244,97;-;-;-;-;-;-;-;-;-;415,80;38601,41
01/2024;valor_aprovado;"211210 TIMBIRAS";-;-;-;66685,57;-;4973,07;17958,60;-;-;-;1926,40;-;16493,43;-;-;99,00;97618,87;26003,68;-;-;-;-;11,60;-;4962,96;-;79,26;229939,95;-;-;-;-;-;-;-;-;-;-;267,24;-;-;-;-;-;-;-;6750,00;-;-;473769,63
01/2024;valor_aprovado;"211220 TIMON";2446,20;-;183,30;259613,20;4233,44;39798,86;41555,80;49798,33;-;-;770,56;-;14699,51;4072,56;-;283,00;331323,56;43123,82;383,87;-;340672,74;-;335,14;-;6345,38;-;39,40;-;-;-;-;135,72;-;-;-;-;3821,50;-;-;2181,64;-;-;-;-;-;-;2529,00;508,80;-;1148855,33
01/2024;valor_aprovado;"211223 TRIZIDELA DO VALE";-;-;25,83;12935,59;-;4500,35;3378,68;43019,38;-;-;-;-;850,22;-;-;136,00;56549,94;1890,92;-;-;-;-;-;127,05;4911,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;6831,00;139881,68
01/2024;valor_aprovado;"211227 TUFILANDIA";27,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15526,92;-;-;-;-;-;-;-;120,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29,70;15703,98
