periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
03/2025;valor_aprovado;"110010 GUAJARA-MIRIM";-;-;-;6512,02;-;3810,82;4408,25;-;-;-;-;-;645,91;-;-;-;48159,30;4117,22;-;-;-;-;-;-;23,16;-;-;-;-;-;-;-;-;-;-;-;-;-;66,81;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;67743,49
03/2025;valor_aprovado;"110011 JARU";-;-;-;116636,79;-;29215,80;10915,85;-;10481,25;-;2328,88;-;1470,77;-;-;55,00;274667,25;1046,62;652,46;-;-;82,19;-;-;434,28;-;105,68;-;-;24,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;67334,85;-;-;-;-;-;515452,21
03/2025;valor_aprovado;"110012 JI-PARANA";499,50;-;194,00;127332,20;5239,53;2494,17;20550,75;145544,36;294550,00;-;9245,00;-;4771,66;-;-;204,00;915585,04;-;559209,27;-;504502,27;495,01;-;56,30;85261,60;-;237,78;-;-;-;-;-;-;-;-;-;-;89,58;5589,77;11061,87;-;-;-;-;-;-;120654,76;6395,40;1677,00;57816,00;-;-;-;-;-;2879256,82
03/2025;valor_aprovado;"110013 MACHADINHO D'OESTE";10,80;-;-;20499,36;-;12971,38;5388,90;-;-;-;-;-;1091,80;-;-;-;137471,47;-;192,86;-;-;16,18;-;-;1397,04;-;32,05;-;-;-;-;-;-;-;-;-;-;-;22,27;-;-;-;-;-;-;-;-;-;-;51103,80;-;-;-;-;-;230197,91
03/2025;valor_aprovado;"110014 NOVA BRASILANDIA D'OESTE";-;-;-;3738,54;-;2965,01;4068,90;-;-;-;-;-;247,20;-;-;34,00;32384,02;2264,69;223,15;-;-;64,17;-;-;1076,36;-;-;-;-;-;-;12,97;-;-;-;-;-;-;155,89;-;-;-;-;-;-;-;-;-;-;10489,05;-;-;-;-;-;57723,95
03/2025;valor_aprovado;"110015 OURO PRETO DO OESTE";-;-;13,25;86019,61;-;6305,89;18259,45;-;-;-;-;-;1091,80;-;-;-;84290,52;-;173,59;-;-;-;-;-;4906,72;-;-;82,28;-;-;-;-;-;-;-;-;-;89,58;623,56;-;-;-;-;-;-;-;-;-;-;30742,35;-;-;-;-;-;232598,60
03/2025;valor_aprovado;"110018 PIMENTA BUENO";926,10;-;-;50316,57;-;10320,81;9552,95;-;-;-;-;-;9316,73;-;-;170,00;124753,76;762,77;1153,03;-;-;-;-;-;6621,78;-;17,00;-;-;-;246,60;-;-;-;-;-;-;-;2227,00;-;-;-;-;-;-;-;-;-;-;21280,05;-;-;-;-;-;237665,15
03/2025;valor_aprovado;"110020 PORTO VELHO";1267,26;-;20365,11;976913,95;442889,56;209696,39;147356,31;594422,51;159906,25;40801,06;16225,93;-;241914,16;324869,27;-;2841,00;2680556,74;32405,17;51487,15;2393109,67;1252113,86;108015,29;132,52;1000,02;98491,20;37,70;1932,52;312378,21;82,96;770,91;-;1171,44;311,10;146,64;-;312,80;2623,54;-;26047,01;13959,32;157641,10;742,38;1728,00;-;12395,00;-;191404,98;1012594,87;191414,47;1440461,88;-;-;-;-;-;13164937,21
03/2025;valor_aprovado;"110025 PRESIDENTE MEDICI";-;-;-;-;-;3920,31;-;-;-;-;-;-;185,40;-;-;-;4425,75;5677,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14208,66
03/2025;valor_aprovado;"110026 RIO CRESPO";-;-;-;1428,85;-;-;-;-;-;-;-;-;-;-;-;-;6049,87;-;-;-;-;-;-;-;64,80;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7569,94
03/2025;valor_aprovado;"110028 ROLIM DE MOURA";820,80;-;-;82774,07;-;7105,13;10102,61;10897,27;32620,00;-;-;-;1040,51;-;-;386,00;199574,56;1441,43;1273,09;-;-;336,39;-;40,04;12610,02;-;-;-;-;-;-;-;-;19,79;-;-;-;-;789,30;-;-;-;-;-;-;-;33716,20;890,60;-;63724,65;-;-;-;-;-;460162,46
03/2025;valor_aprovado;"110029 SANTA LUZIA D'OESTE";-;-;-;12945,99;-;2560,48;-;-;-;-;-;-;25,75;-;-;17,00;8054,74;1139,76;-;-;-;-;-;-;842,40;-;-;-;-;-;-;-;-;-;-;-;15,02;89,58;-;-;-;-;-;-;-;-;-;-;-;8568,45;-;-;-;-;-;34259,17
03/2025;valor_aprovado;"110030 VILHENA";81,00;-;-;176713,28;-;17804,81;6921,41;4133,05;110011,25;-;160,82;-;2570,01;-;-;209,00;202177,96;3490,90;712,99;-;92445,52;412,59;-;6,93;3701,60;-;58,47;134258,40;-;12,27;-;470,92;-;-;109,94;-;-;-;1336,20;2905,53;-;-;-;-;-;-;-;8520,02;3734,58;-;-;-;-;-;-;772959,45
03/2025;valor_aprovado;"110032 SAO MIGUEL DO GUAPORE";-;-;13,25;6928,84;-;2039,18;2921,60;-;-;-;-;-;82,40;-;-;2,00;21790,74;528,25;549,76;-;-;-;-;-;324,00;-;84,89;-;-;-;115,04;-;-;59,37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24948,00;-;-;-;-;-;60387,32
03/2025;valor_aprovado;"110033 NOVA MAMORE";-;-;-;22598,58;-;4431,90;2820,95;-;-;-;-;-;159,65;-;-;87,00;52368,29;864,69;36,59;-;-;-;-;-;3427,68;-;58,47;-;-;-;-;-;-;-;-;-;-;-;66,81;-;-;-;-;-;-;-;-;-;-;28680,30;-;-;-;-;-;115600,91
03/2025;valor_aprovado;"110034 ALVORADA D'OESTE";-;-;-;30992,36;-;4099,69;839,30;-;-;-;-;-;-;-;-;18,00;29741,12;1501,63;-;-;-;-;-;-;726,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;84,15;-;-;-;-;-;68003,13
03/2025;valor_aprovado;"110037 ALTO ALEGRE DOS PARECIS";324,00;-;-;8301,78;-;-;2751,10;-;-;-;-;-;51,50;-;-;2,00;23079,80;-;-;-;-;-;-;-;226,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21210,75;-;-;-;-;-;55947,73
03/2025;valor_aprovado;"110040 ALTO PARAISO";-;-;-;25638,60;-;3336,29;4775,65;-;-;-;-;-;144,20;-;-;70,00;41597,48;-;-;-;-;-;-;-;486,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17290,35;-;-;-;-;-;93339,33
03/2025;valor_aprovado;"110045 BURITIS";37,80;-;-;72090,47;-;7874,11;3447,40;-;-;-;-;-;1273,82;-;-;460,00;72235,64;4614,47;243,33;-;-;32,36;-;116,65;2855,82;-;64,10;-;29,86;-;178,60;-;-;-;-;-;641,16;59,72;60,60;-;-;-;-;-;-;-;-;-;-;78566,40;-;-;-;-;-;244882,31
03/2025;valor_aprovado;"110050 NOVO HORIZONTE DO OESTE";-;-;-;8220,09;-;3812,74;-;-;-;-;-;-;211,15;-;-;-;22701,58;959,57;-;-;-;-;-;-;2259,42;-;65,83;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18081,60;-;-;-;-;-;56311,98
03/2025;valor_aprovado;"110060 CACAULANDIA";-;-;-;5539,89;-;-;843,15;-;-;-;-;-;25,75;-;-;47,00;13264,82;560,77;1,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2286,90;-;-;-;-;-;22569,72
03/2025;valor_aprovado;"110070 CAMPO NOVO DE RONDONIA";-;-;-;5260,16;-;1274,18;-;-;-;-;-;-;-;-;-;68,00;13957,36;-;-;-;-;-;-;-;23,16;-;-;-;-;12,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4554,00;-;-;-;-;-;25149,13
03/2025;valor_aprovado;"110080 CANDEIAS DO JAMARI";-;-;-;43282,83;-;4897,23;1258,40;-;-;-;-;-;-;-;-;-;9587,97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59026,43
03/2025;valor_aprovado;"110090 CASTANHEIRAS";-;-;-;588,20;-;-;1807,30;-;-;-;-;-;-;-;-;13,00;6248,03;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2138,40;-;-;-;-;-;10794,93
03/2025;valor_aprovado;"110092 CHUPINGUAIA";-;-;-;11776,18;-;-;-;-;-;-;-;-;-;-;-;41,00;20449,96;446,81;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;737,55;-;-;-;-;-;33451,50
03/2025;valor_aprovado;"110094 CUJUBIM";-;-;-;-;-;7688,80;6286,50;-;-;-;-;-;41,20;-;-;-;37975,08;-;49,50;-;-;-;-;-;585,88;-;-;25,00;-;192,73;41,10;-;-;-;-;-;-;-;89,08;-;-;-;-;-;-;-;-;-;-;3837,00;-;-;-;-;-;56811,87
03/2025;valor_aprovado;"110100 GOVERNADOR JORGE TEIXEIRA";-;-;-;5902,46;-;727,92;-;-;-;-;-;-;319,30;-;-;-;6997,25;-;-;-;-;-;-;-;248,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14195,57
03/2025;valor_aprovado;"110110 ITAPUA DO OESTE";-;-;-;10404,44;-;1089,81;96,80;-;-;-;-;-;-;-;-;2,00;19192,03;7607,03;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10350,00;-;2503,05;-;-;-;-;-;51245,16
03/2025;valor_aprovado;"110120 MINISTRO ANDREAZZA";-;-;-;2581,33;-;2207,73;2290,20;-;-;-;-;-;51,50;-;-;-;18097,46;660,40;138,24;-;-;-;-;-;3134,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;396,00;-;-;-;-;-;29557,54
03/2025;valor_aprovado;"110130 MIRANTE DA SERRA";-;-;-;1695,88;-;2640,97;2465,65;-;-;-;-;-;-;-;-;2,00;25050,20;438,98;-;-;-;-;-;-;3555,36;-;146,38;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36025,28
03/2025;valor_aprovado;"110140 MONTE NEGRO";13,50;-;-;13521,73;-;2837,31;5399,90;-;-;-;-;-;103,00;-;-;224,00;24696,57;977,08;1,44;-;-;-;-;-;533,72;-;52,84;-;-;-;-;-;-;-;-;-;-;59,72;489,94;-;-;-;-;-;-;-;-;6300,00;-;13627,35;-;-;-;-;-;68838,10
03/2025;valor_aprovado;"110143 NOVA UNIAO";-;-;-;7516,04;-;5413,16;2068,55;-;-;-;-;-;15634,62;-;-;-;17596,77;-;-;-;-;-;-;-;177,60;-;73,19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48479,93
03/2025;valor_aprovado;"110145 PARECIS";-;-;-;8481,30;-;-;-;-;-;-;-;-;1319,45;-;-;-;19300,80;-;4009,50;-;-;-;-;241,68;1390,80;-;-;-;-;-;-;-;-;-;-;-;-;2627,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37371,21
03/2025;valor_aprovado;"110146 PIMENTEIRAS DO OESTE";-;-;-;633,34;-;-;-;-;-;-;-;-;15,45;-;-;21,00;6137,44;-;-;-;-;-;-;-;194,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1485,00;-;-;-;-;-;8486,63
03/2025;valor_aprovado;"110147 PRIMAVERA DE RONDONIA";-;-;-;4315,51;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;742,50;-;-;-;-;-;5058,01
03/2025;valor_aprovado;"110148 SAO FELIPE D'OESTE";-;-;-;2406,32;-;-;2580,05;-;-;-;-;-;-;-;-;-;18409,88;-;-;-;-;-;-;-;64,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8548,65;-;-;-;-;-;32009,70
03/2025;valor_aprovado;"110149 SAO FRANCISCO DO GUAPORE";2,70;-;-;32978,94;-;2012,26;3409,45;-;-;-;-;-;247,20;-;-;257,00;34899,91;10996,51;1,44;-;-;-;-;-;1194,36;-;26,42;-;-;-;-;-;-;-;-;-;21,92;-;22,27;-;-;-;-;-;-;-;-;-;-;38659,50;-;-;-;-;-;124729,88
03/2025;valor_aprovado;"110150 SERINGUEIRAS";-;-;-;9211,19;-;1922,81;3616,80;-;11287,50;-;-;-;324,45;-;-;59,00;35065,25;676,01;41,93;-;-;-;-;-;370,56;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14,85;-;-;-;-;-;62616,77
03/2025;valor_aprovado;"110155 TEIXEIROPOLIS";-;-;-;4338,01;-;-;-;-;-;-;-;-;6384,38;-;-;-;39614,80;-;-;-;-;-;-;-;1902,90;-;84,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4429,80;-;-;-;-;-;56754,34
03/2025;valor_aprovado;"110160 THEOBROMA";-;-;-;10979,10;-;1446,67;919,60;-;-;-;-;-;56,65;-;-;-;19663,48;-;40,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33106,18
03/2025;valor_aprovado;"110170 URUPA";-;-;28,20;13746,14;-;1030,27;-;608,55;-;-;-;-;95,85;-;-;-;21035,27;-;-;-;-;5,39;-;-;1329,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37878,91
03/2025;valor_aprovado;"110175 VALE DO ANARI";-;-;-;10425,80;-;-;2134,55;-;-;-;-;-;5,15;-;-;-;10316,02;-;-;-;-;-;-;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23250,15;-;-;-;-;-;46143,51
03/2025;valor_aprovado;"110180 VALE DO PARAISO";-;-;-;-;-;-;-;-;-;-;-;-;15,45;-;-;-;13261,60;-;-;-;-;-;-;-;162,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;495,00;-;-;-;-;-;13934,17
03/2025;valor_aprovado;" MUNICIPIO IGNORADO - AC";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03/2025;valor_aprovado;"120001 ACRELANDIA";-;-;-;-;-;2987,70;-;-;-;-;-;-;-;-;-;-;11976,40;-;-;-;-;-;-;-;5891,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20856,06
03/2025;valor_aprovado;"120005 ASSIS BRASIL";-;-;-;25612,78;-;2389,60;-;-;-;-;-;-;451,60;-;-;37,00;23791,68;-;-;-;-;-;-;-;636,12;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52935,67
03/2025;valor_aprovado;"120010 BRASILEIA";-;-;-;53927,68;-;96735,83;2721,40;-;-;-;-;-;370,17;352,10;-;115,00;91708,80;1401,99;2822,92;-;214168,75;529,74;-;-;5579,80;-;390,90;-;-;-;1712,25;1316,61;-;-;-;-;43,84;-;-;4952,61;-;-;-;-;-;-;-;-;2354,17;-;-;-;-;-;-;481204,56
03/2025;valor_aprovado;"120013 BUJARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03/2025;valor_aprovado;"120017 CAPIXABA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;969,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;969,20
03/2025;valor_aprovado;"120020 CRUZEIRO DO SUL";397,68;-;-;200669,55;-;14607,62;33272,84;74006,96;144772,50;-;1462,00;-;8565,15;6559,39;-;852,00;210012,42;6681,23;5855,76;-;192877,73;5380,00;-;-;4602,36;-;26,42;-;-;-;-;-;-;-;-;-;-;-;242,40;3063,63;-;-;-;-;-;-;10160,96;8588,59;5325,04;-;-;-;-;-;-;937982,23
03/2025;valor_aprovado;"120025 EPITACIOLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;117,51;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;117,51
03/2025;valor_aprovado;"120030 FEIJO";-;-;-;39023,49;-;5481,91;-;-;-;-;-;-;-;-;-;-;29834,53;-;-;-;-;-;-;-;707,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;75047,09
03/2025;valor_aprovado;"120032 JORDAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2901,53;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2901,53
03/2025;valor_aprovado;"120033 MANCIO LIMA";-;-;-;15237,85;-;4072,64;3193,30;-;-;-;-;-;267,80;-;-;-;43505,41;-;-;-;-;-;-;-;9009,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29475,00;-;-;-;-;-;-;-;104761,48
03/2025;valor_aprovado;"120034 MANOEL URBANO";-;-;-;10743,61;-;-;-;-;-;-;-;-;97,85;-;-;23,00;21869,76;-;-;-;-;-;-;-;1946,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34680,94
03/2025;valor_aprovado;"120035 MARECHAL THAUMATURGO";-;-;-;4220,27;-;-;-;-;-;-;-;-;-;-;-;22,00;14245,70;-;-;-;-;-;-;-;260,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18748,45
03/2025;valor_aprovado;"120038 PLACIDO DE CASTRO";-;-;-;25916,09;-;5101,55;-;-;-;-;-;-;226,60;-;-;-;36645,47;-;-;-;-;-;-;-;2910,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;70800,57
03/2025;valor_aprovado;"120039 PORTO WALTER";-;-;-;-;-;319,84;-;-;-;-;-;-;353,37;-;-;2,00;7173,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7878,75
