periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
02/2025;valor_aprovado;"240370 FELIPE GUERRA";-;-;-;4871,40;-;-;-;-;-;-;-;-;-;-;-;-;9200,00;-;-;-;-;-;-;-;436,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14507,56
02/2025;valor_aprovado;"240375 FERNANDO PEDROZA";-;-;-;3752,66;-;-;-;-;-;-;-;-;123,60;-;-;-;5559,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9450,00;-;-;-;-;-;-;-;18885,74
02/2025;valor_aprovado;"240380 FLORANIA";56,70;-;-;3341,38;-;-;8306,70;-;-;-;-;-;654,05;-;-;-;101987,06;-;-;-;-;-;-;-;1349,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;115695,65
02/2025;valor_aprovado;"240390 FRANCISCO DANTAS";-;-;-;1689,17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;450,00;-;-;-;-;-;-;-;2139,17
02/2025;valor_aprovado;"240400 FRUTUOSO GOMES";-;-;-;4354,40;-;-;-;-;-;-;529,76;-;200,85;-;-;-;9398,01;489,21;-;-;-;-;229,52;-;463,20;-;156,00;-;-;-;-;-;-;-;-;-;2557,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18378,87
02/2025;valor_aprovado;"240410 GALINHOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;360,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;360,00
02/2025;valor_aprovado;"240420 GOIANINHA";-;-;-;20665,56;-;4105,94;3427,05;-;-;-;-;-;2527,39;-;-;10,00;48935,17;1836,05;22139,84;-;-;-;5,80;-;-;-;-;36447,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13500,00;-;-;-;-;-;-;-;153599,92
02/2025;valor_aprovado;"240430 GOVERNADOR DIX-SEPT ROSADO";-;-;-;10035,66;-;-;-;-;-;-;-;-;1030,00;-;-;-;6380,79;382,94;1,44;-;-;-;-;-;249,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12375,00;-;-;-;-;-;-;-;30455,03
02/2025;valor_aprovado;"240440 GROSSOS";-;-;-;9823,79;-;-;-;-;-;-;-;-;587,10;-;-;-;29241,78;467,17;-;-;-;-;-;-;680,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;-;-;-;-;-;48900,24
02/2025;valor_aprovado;"240450 GUAMARE";-;-;-;10918,32;-;3863,64;-;-;-;-;-;-;771,92;-;-;25,00;55715,91;1268,84;-;-;-;-;-;108,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;72671,99
02/2025;valor_aprovado;"240460 IELMO MARINHO";-;-;-;-;-;-;-;-;-;-;-;-;103,00;-;-;-;16385,29;-;-;-;-;-;-;-;1717,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18205,49
02/2025;valor_aprovado;"240470 IPANGUACU";-;-;-;-;-;-;-;-;-;-;-;-;329,60;-;-;-;18454,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18783,71
02/2025;valor_aprovado;"240480 IPUEIRA";-;-;-;9271,64;-;-;-;-;-;-;-;-;37,18;-;-;-;2011,10;237,20;14,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1800,00;-;2395,80;-;-;-;-;-;15767,72
02/2025;valor_aprovado;"240485 ITAJA";-;-;-;6987,77;-;-;-;-;-;-;-;-;-;-;-;33,00;26720,37;-;-;-;-;-;-;-;-;-;-;-;-;12,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;-;-;-;-;-;-;40953,41
02/2025;valor_aprovado;"240490 ITAU";-;-;-;2235,88;-;-;1458,05;-;-;-;-;-;-;-;-;-;1899,99;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6525,00;-;-;-;-;-;-;-;12118,92
02/2025;valor_aprovado;"240500 JACANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2025;valor_aprovado;"240510 JANDAIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;163,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;163,45
02/2025;valor_aprovado;"240520 JANDUIS";-;-;-;7195,55;-;-;-;-;-;-;-;-;406,85;-;-;-;12291,41;-;-;-;-;-;-;-;259,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;-;-;-;-;-;-;29153,01
02/2025;valor_aprovado;"240530 JANUARIO CICCO";2,70;-;-;-;-;-;-;-;-;-;-;-;154,50;-;-;-;32092,06;-;-;-;-;-;-;-;23,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32272,42
02/2025;valor_aprovado;"240540 JAPI";-;-;-;3711,63;-;-;-;-;-;-;-;-;-;-;-;-;14207,40;-;-;-;-;-;-;-;23,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;-;-;-;-;-;21767,71
02/2025;valor_aprovado;"240550 JARDIM DE ANGICOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1024,60;-;-;-;-;-;-;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;-;-;-;-;-;7786,44
02/2025;valor_aprovado;"240560 JARDIM DE PIRANHAS";-;-;-;10378,06;-;1488,78;-;-;-;-;-;-;762,20;-;-;-;42882,84;902,59;-;-;-;-;-;-;1069,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;196804,00;-;-;-;-;-;254287,79
02/2025;valor_aprovado;"240570 JARDIM DO SERIDO";-;-;-;24344,18;-;-;1091,75;-;-;-;-;-;365,65;-;-;-;50509,43;465,12;-;-;-;-;-;-;8215,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;534,60;-;-;-;-;-;85526,53
02/2025;valor_aprovado;"240580 JOAO CAMARA";-;-;-;52526,57;-;4898,07;3609,10;-;-;-;-;-;1323,55;-;-;43,00;32734,83;1792,36;62728,00;-;-;-;62,49;-;787,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;160505,41
02/2025;valor_aprovado;"240590 JOAO DIAS";-;-;-;1271,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43,02;-;-;-;-;-;-;-;-;-;-;-;-;-;68,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1382,34
02/2025;valor_aprovado;"240600 JOSE DA PENHA";-;-;-;-;-;-;3561,25;-;-;-;-;-;324,45;-;-;-;3172,47;761,21;-;-;-;-;-;-;49,84;-;-;-;597,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;12966,42
02/2025;valor_aprovado;"240610 JUCURUTU";186,30;-;773,70;39479,68;5190,00;23343,69;19158,48;4540,85;-;-;6568,05;-;4232,39;-;-;6,00;202018,51;649,13;-;-;-;-;-;-;12751,04;-;56,30;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;11250,00;-;5919,20;-;-;-;-;-;336153,18
02/2025;valor_aprovado;"240615 JUNDIA";-;-;-;1970,64;-;-;-;-;-;-;-;-;-;-;-;-;27136,76;-;-;-;-;-;-;-;1004,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7875,00;-;-;-;-;-;-;-;37986,80
02/2025;valor_aprovado;"240620 LAGOA D'ANTA";-;-;-;-;-;-;-;-;-;-;-;-;113,30;-;-;-;7783,21;-;-;-;-;-;-;-;1637,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9533,97
02/2025;valor_aprovado;"240630 LAGOA DE PEDRAS";-;-;-;1807,31;-;-;-;-;-;-;-;-;-;-;-;-;7305,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9112,36
02/2025;valor_aprovado;"240640 LAGOA DE VELHOS";-;-;-;-;-;-;-;-;-;-;-;-;169,95;-;-;-;9222,39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;14792,34
02/2025;valor_aprovado;"240650 LAGOA NOVA";-;-;-;14490,18;-;4133,00;-;-;-;-;-;-;509,85;-;-;-;24468,42;-;-;-;-;-;-;-;24,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43626,37
02/2025;valor_aprovado;"240660 LAGOA SALGADA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21633,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21633,78
02/2025;valor_aprovado;"240670 LAJES";-;-;-;20108,90;-;-;-;-;-;-;-;-;-;-;-;-;66679,53;-;-;-;-;-;-;-;5346,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8550,00;-;-;-;-;-;-;-;100684,67
02/2025;valor_aprovado;"240680 LAJES PINTADAS";-;-;-;-;-;-;-;-;-;-;-;-;257,50;-;-;-;86979,94;-;-;-;-;-;-;-;-;-;78,82;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;87316,26
02/2025;valor_aprovado;"240690 LUCRECIA";-;-;-;-;-;-;-;-;-;-;-;-;309,00;-;-;-;110,00;-;-;-;-;-;479,40;-;124,60;-;1196,00;-;-;-;-;-;-;-;-;-;1367,38;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;8086,38
02/2025;valor_aprovado;"240700 LUIS GOMES";-;-;-;5628,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;-;-;-;-;-;-;14628,58
02/2025;valor_aprovado;"240710 MACAIBA";-;-;-;55399,95;-;4616,46;16736,25;-;-;-;-;-;9355,68;-;-;8,00;164713,05;7917,77;47,52;-;-;-;-;103,18;2108,49;-;84,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;485,10;-;-;-;-;-;261575,90
02/2025;valor_aprovado;"240720 MACAU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2025;valor_aprovado;"240725 MAJOR SALES";-;-;-;4433,35;-;-;-;-;-;-;-;-;278,10;-;-;-;16341,37;112,25;-;-;-;-;-;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700,00;-;-;-;-;-;-;-;23876,91
02/2025;valor_aprovado;"240730 MARCELINO VIEIRA";-;-;-;7503,65;-;-;-;-;-;-;-;-;81,12;-;-;-;5258,00;256,85;-;-;-;-;-;-;473,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;-;-;-;-;-;19873,22
02/2025;valor_aprovado;"240740 MARTINS";472,50;-;-;8848,12;-;-;-;-;-;-;-;-;1725,25;-;-;-;57306,10;524,12;-;-;-;-;2986,75;42,56;1034,30;-;78,82;-;1194,40;-;-;257,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;74470,18
02/2025;valor_aprovado;"240750 MAXARANGUAPE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;219,49;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;219,49
02/2025;valor_aprovado;"240760 MESSIAS TARGINO";-;-;-;2407,62;-;-;-;-;-;-;-;-;3360,00;-;-;-;106561,13;-;-;-;-;-;-;-;67,92;-;-;-;149,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700,00;-;-;-;-;-;-;-;115245,97
02/2025;valor_aprovado;"240770 MONTANHAS";-;-;-;8843,19;-;-;-;-;-;-;-;-;72,10;-;-;-;43138,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;56553,64
02/2025;valor_aprovado;"240780 MONTE ALEGRE";-;-;-;30595,55;-;-;3363,25;-;-;-;-;-;1287,50;-;-;-;77018,32;1480,56;-;-;-;-;-;-;382,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8550,00;-;-;-;-;-;-;-;122678,10
02/2025;valor_aprovado;"240790 MONTE DAS GAMELEIRAS";-;-;-;5131,49;-;167,03;2100,00;-;-;-;-;-;164,80;-;-;-;78624,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;91587,82
02/2025;valor_aprovado;"240800 MOSSORO";137,70;-;11449,45;608941,01;83790,74;52537,58;52750,31;127093,36;150500,00;-;8369,48;-;138064,29;123032,99;-;672,00;584433,72;19141,65;108818,62;1958488,89;1428195,87;76059,01;287,40;1641,45;25690,06;-;-;246791,25;22514,44;191,76;-;180,96;-;-;164,91;-;866,60;-;-;3564,73;660,00;-;-;-;-;-;86524,56;23989,45;3252,24;-;-;-;-;-;-;5948796,48
02/2025;valor_aprovado;"240810 NATAL";2555,60;-;54643,45;1329958,19;280632,79;327404,00;275890,18;771297,80;297598,75;174094,95;95857,52;15698,62;692602,23;739531,56;-;529,00;1515278,64;63906,17;667261,96;4969891,97;4049010,05;162276,73;1917,50;73655,84;19323,88;-;2256,15;630003,47;1522,86;4530,33;1906,84;1324,73;228,14;-;54,97;-;907,44;3642,92;6004,54;75104,47;220374,69;-;-;6210,00;28920,00;-;249803,34;525933,90;25572,98;85351,50;-;-;-;-;-;18450470,65
02/2025;valor_aprovado;"240820 NISIA FLORESTA";-;-;-;57339,87;696,00;-;28553,50;2270,00;6400,00;-;-;-;-;-;-;15,00;50443,23;537,02;-;-;-;-;-;-;1639,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12150,00;-;9,90;-;-;-;-;-;160054,36
02/2025;valor_aprovado;"240830 NOVA CRUZ";383,40;-;64,68;32163,99;-;-;-;-;-;-;-;-;-;-;-;-;338521,72;4627,97;-;-;-;-;124,57;-;23,16;-;-;-;-;-;-;-;-;-;-;-;164,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;376073,63
02/2025;valor_aprovado;"240840 OLHO-D'AGUA DO BORGES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;768,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;768,60
02/2025;valor_aprovado;"240850 OURO BRANCO";-;-;-;2101,63;-;-;6534,95;-;-;-;-;-;-;-;-;-;105650,40;537,05;-;-;-;-;-;-;6706,80;-;-;-;119,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14400,00;-;59,40;-;-;-;-;-;136109,67
02/2025;valor_aprovado;"240860 PARANA";-;-;-;4470,47;-;-;-;-;-;-;-;-;-;-;-;-;531,50;532,38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5534,35
02/2025;valor_aprovado;"240870 PARAU";-;-;-;3743,29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3743,29
02/2025;valor_aprovado;"240880 PARAZINHO";2,70;-;-;13073,72;-;-;-;-;-;-;-;-;154,50;-;-;-;9396,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22627,42
02/2025;valor_aprovado;"240890 PARELHAS";-;-;-;16952,25;-;1649,65;-;-;-;-;-;-;957,90;-;-;-;211704,00;273,45;-;-;-;-;1070,28;-;2786,40;-;28,15;-;-;-;-;-;-;-;-;-;2597,28;-;-;-;-;-;-;-;-;-;-;14175,00;-;1663,20;-;-;-;-;-;253857,56
02/2025;valor_aprovado;"240895 RIO DO FOGO";-;-;-;274,59;-;-;-;-;-;-;-;-;633,45;-;-;-;32690,63;-;-;-;-;-;-;-;3680,04;-;-;-;-;-;-;13,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;42242,25
02/2025;valor_aprovado;"240910 PASSA E FICA";-;-;-;6658,64;-;3094,77;4800,00;-;-;-;-;-;412,00;-;-;59,00;92871,69;-;-;-;-;-;-;-;373,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;108269,90
02/2025;valor_aprovado;"240920 PASSAGEM";-;-;-;982,08;-;-;-;-;-;-;-;-;5,15;-;-;-;1522,85;-;-;-;-;-;-;-;24,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2535,00
02/2025;valor_aprovado;"240930 PATU";-;-;-;-;-;-;-;-;-;-;-;-;257,50;-;-;-;33799,96;1897,41;-;-;-;-;-;-;116,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36070,97
02/2025;valor_aprovado;"240933 SANTA MARIA";-;-;-;1982,01;-;-;-;-;-;-;-;-;103,00;-;-;-;8857,52;926,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;17268,61
02/2025;valor_aprovado;"240940 PAU DOS FERROS";108,00;-;-;198765,20;27930,44;33707,00;35330,00;29770,74;45418,75;-;424,26;-;120880,35;25989,14;-;-;137437,42;29268,30;1410,77;-;480704,43;13354,51;-;-;7756,32;-;428,32;66401,31;-;12,27;82,20;-;-;-;-;-;-;29,86;-;1505,53;220,00;-;-;-;-;-;36096,16;85547,85;1322,88;-;-;-;-;-;-;1379902,01
02/2025;valor_aprovado;"240950 PEDRA GRANDE";-;-;-;-;-;-;-;-;-;-;-;-;15,45;-;-;-;5587,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5602,50
02/2025;valor_aprovado;"240960 PEDRA PRETA";-;-;-;-;-;-;-;-;-;-;-;-;252,35;-;-;-;9610,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9863,24
02/2025;valor_aprovado;"240970 PEDRO AVELINO";-;-;-;8604,25;-;512,52;-;-;-;-;-;-;643,75;-;-;-;17386,60;191,47;36,00;-;-;-;-;-;60,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27435,03
02/2025;valor_aprovado;"240980 PEDRO VELHO";-;-;-;-;-;-;-;-;-;-;-;-;329,60;-;-;-;39496,59;1302,53;-;-;-;-;-;-;5184,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46312,72
02/2025;valor_aprovado;"240990 PENDENCIAS";-;-;-;-;-;4332,56;-;-;-;-;-;-;767,35;-;-;-;37185,73;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42285,64
02/2025;valor_aprovado;"241000 PILOES";-;-;-;2265,20;-;-;-;-;-;-;-;-;-;-;-;-;3118,01;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;-;-;-;-;-;11008,21
02/2025;valor_aprovado;"241010 POCO BRANCO";-;-;-;1353,68;-;-;-;-;-;-;-;-;-;-;-;10,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1363,68
02/2025;valor_aprovado;"241020 PORTALEGRE";-;-;-;10816,59;-;-;290,40;1052,30;268,75;-;-;-;216,30;-;-;-;16273,00;-;-;-;-;-;-;-;1490,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7650,00;-;-;-;-;-;-;-;38057,74
02/2025;valor_aprovado;"241025 PORTO DO MANGUE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;560,17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;560,17
02/2025;valor_aprovado;"241030 SERRA CAIADA";-;-;-;6946,44;-;-;2476,65;-;-;-;-;-;-;-;-;-;27252,31;-;-;-;-;-;-;-;46,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12825,00;-;-;-;-;-;-;-;49546,72
02/2025;valor_aprovado;"241040 PUREZA";-;-;-;12878,33;-;-;-;-;-;-;-;-;231,75;-;-;-;20416,70;-;-;-;-;-;-;-;59,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33585,98
02/2025;valor_aprovado;"241050 RAFAEL FERNANDES";-;-;-;7442,48;-;-;1129,15;-;-;-;-;-;-;-;-;-;2474,20;-;-;-;-;-;-;-;-;-;56,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11102,13
02/2025;valor_aprovado;"241060 RAFAEL GODEIRO";-;-;-;2614,19;-;-;2250,60;-;-;-;11269,44;-;-;-;-;-;1790,00;-;-;-;-;-;23,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;23347,43
02/2025;valor_aprovado;"241070 RIACHO DA CRUZ";-;-;-;2917,85;-;-;-;-;-;-;-;-;164,80;-;-;-;3337,23;-;-;-;-;-;-;-;5103,94;-;11,26;-;29,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3150,00;-;-;-;-;-;-;-;14714,94
02/2025;valor_aprovado;"241080 RIACHO DE SANTANA";-;-;-;3865,75;-;-;1371,15;-;-;-;-;-;412,00;-;-;-;5195,16;434,31;-;-;-;-;-;-;-;-;-;-;358,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11636,69
02/2025;valor_aprovado;"241090 RIACHUELO";-;-;-;8393,64;-;94,77;2971,79;-;-;-;-;-;169,95;-;-;-;20304,09;-;-;-;-;-;111,33;-;760,86;-;-;-;-;-;-;-;-;-;-;-;64,90;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;-;-;-;-;-;39171,33
02/2025;valor_aprovado;"241100 RODOLFO FERNANDES";-;-;-;6149,69;-;-;-;-;-;-;-;-;61,80;-;-;-;923,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7135,01
02/2025;valor_aprovado;"241105 TIBAU";-;-;-;2422,06;-;-;-;-;-;-;-;-;515,00;-;-;-;12498,99;-;-;-;-;-;-;-;47,98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15484,03
