periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
07/2025;valor_aprovado;"150820 VIGIA";-;-;-;83115,09;-;7213,04;-;11240,00;-;-;2408,00;-;50537,10;-;-;47,00;102955,69;2223,60;-;-;-;-;-;-;2793,48;-;154,18;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;-;-;23485,20;-;-;-;-;-;286202,24
07/2025;valor_aprovado;"150830 VISEU";-;-;-;18095,91;3117,06;3293,19;17074,20;-;-;-;-;-;741,60;-;-;270,00;56951,22;8937,29;-;-;-;-;154,82;1620,19;7572,92;-;22,52;-;-;-;82,20;-;-;-;-;-;2159,70;-;-;-;-;-;-;-;-;-;-;-;-;16328,25;-;-;-;-;-;136421,07
07/2025;valor_aprovado;"150835 VITORIA DO XINGU";10,80;-;-;52827,44;3972,83;-;6883,25;-;-;-;-;-;-;-;-;29,00;511,80;-;-;-;-;-;374,27;-;-;-;504,00;-;-;-;-;-;-;-;-;-;30,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;65143,43
07/2025;valor_aprovado;"150840 XINGUARA";-;-;106,00;112826,19;2794,42;3340,72;25482,60;37686,59;-;-;2410,58;-;1753,42;-;-;233,00;117198,73;275,53;2485,69;-;-;-;-;-;23417,54;-;78,82;-;-;-;-;-;-;-;-;-;-;119,44;-;-;-;-;-;-;-;-;-;4500,00;-;122324,25;-;-;-;-;-;457033,52
07/2025;valor_aprovado;" MUNICIPIO IGNORADO - AP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;valor_aprovado;"160005 SERRA DO NAVIO";-;-;-;2906,85;-;421,70;-;-;-;-;-;-;-;-;-;-;8960,16;-;-;-;-;-;-;-;23,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12312,39
07/2025;valor_aprovado;"160010 AMAPA";-;-;-;365,45;-;-;-;-;-;-;-;-;-;-;-;50,00;11022,28;-;-;-;-;-;-;-;35,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11473,25
07/2025;valor_aprovado;"160015 PEDRA BRANCA DO AMAPARI";-;-;-;1531,17;-;-;-;4755,48;-;-;-;-;1128,24;-;-;-;26409,63;-;-;-;-;-;-;-;71,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33895,56
07/2025;valor_aprovado;"160020 CALCOENE";-;-;-;1708,56;-;1568,78;-;-;-;-;-;-;-;-;-;-;56881,93;-;-;-;-;-;-;-;47,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60206,63
07/2025;valor_aprovado;"160021 CUTIAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;valor_aprovado;"160023 FERREIRA GOMES";-;-;-;-;-;807,65;-;-;-;-;-;-;36,05;-;-;-;10916,12;-;82,08;-;-;-;-;-;59,20;-;-;-;-;-;-;-;-;-;-;-;-;89,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11990,68
07/2025;valor_aprovado;"160025 ITAUBAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;valor_aprovado;"160027 LARANJAL DO JARI";-;-;-;53301,88;-;22975,97;12092,85;53295,40;-;-;-;-;2408,37;-;-;17,00;87533,29;10293,82;-;-;-;-;-;139,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1796,70;-;-;-;-;-;243854,74
07/2025;valor_aprovado;"160030 MACAPA";9898,72;-;7128,96;996185,50;89141,35;152346,16;172624,74;1275689,91;505250,00;-;9883,68;1815,15;508909,00;227382,88;-;2434,00;1841688,38;25109,24;81031,72;386264,30;1047447,91;58306,14;2938,80;2335669,20;457927,08;263,90;361,80;361748,18;267,12;-;-;1357,20;-;-;-;-;10670,50;298,60;7847,06;28097,30;-;-;-;-;-;-;261632,28;201179,69;7288,02;666426,00;-;-;-;-;-;11742510,47
07/2025;valor_aprovado;"160040 MAZAGAO";-;-;-;3454,07;-;-;-;-;-;-;-;-;36,05;-;-;1,00;23081,07;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26572,19
07/2025;valor_aprovado;"160050 OIAPOQUE";-;-;-;15682,32;-;7724,98;542,30;-;-;-;-;-;231,75;-;-;-;105790,94;661,06;-;-;-;-;-;-;35,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;130668,87
07/2025;valor_aprovado;"160053 PORTO GRANDE";1506,60;-;-;24796,49;-;11435,78;3341,80;-;-;-;-;-;2266,00;-;-;2,00;462091,61;4936,19;-;-;-;-;-;-;185,28;-;-;-;-;-;-;-;-;-;-;-;-;-;178,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;510739,91
07/2025;valor_aprovado;"160055 PRACUUBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;valor_aprovado;"160060 SANTANA";45,90;-;135,96;280773,54;4283,70;28987,57;17992,70;238093,38;-;-;-;-;7989,91;-;-;23,00;243321,73;8551,56;-;-;-;-;970,33;-;124,60;-;89,01;-;-;-;-;-;-;-;-;-;915,31;2986,00;363,60;-;-;-;-;-;-;-;-;7282,50;-;-;-;-;-;-;-;842930,30
07/2025;valor_aprovado;"160070 TARTARUGALZINHO";-;-;-;1825,10;-;7982,80;-;-;-;-;-;-;-;-;-;-;24459,97;-;-;-;-;-;-;-;82,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34350,75
07/2025;valor_aprovado;"160080 VITORIA DO JARI";-;-;-;8279,70;-;3878,48;1982,75;-;-;-;-;-;92,40;-;-;26,00;23195,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37454,65
07/2025;valor_aprovado;" MUNICIPIO IGNORADO - TO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;valor_aprovado;"170025 ABREULANDIA";-;-;-;312,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;811,80;-;-;-;-;-;1123,88
07/2025;valor_aprovado;"170030 AGUIARNOPOLIS";-;-;-;-;-;-;932,80;-;-;-;-;-;-;-;-;15,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;-;-;-;-;-;-;5222,80
07/2025;valor_aprovado;"170035 ALIANCA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;445,50;-;-;-;-;-;466,50
07/2025;valor_aprovado;"170040 ALMAS";-;-;-;15913,68;-;-;-;-;-;-;-;-;-;-;-;-;116,93;-;-;-;-;-;-;-;130,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16160,85
07/2025;valor_aprovado;"170070 ALVORADA";-;-;47,46;16618,86;-;2576,62;1955,25;-;-;-;-;-;133,90;-;-;19,00;43423,27;472,21;1,44;-;-;-;-;-;32,25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9900,00;-;-;-;-;-;75180,26
07/2025;valor_aprovado;"170100 ANANAS";-;-;-;29085,22;-;-;-;-;-;-;-;-;5,60;-;-;6,00;19188,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;-;-;-;-;-;-;59535,14
07/2025;valor_aprovado;"170105 ANGICO";-;-;-;-;-;-;1049,95;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;445,50;-;-;-;-;-;5995,45
07/2025;valor_aprovado;"170110 APARECIDA DO RIO NEGRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;valor_aprovado;"170130 ARAGOMINAS";-;-;-;-;-;-;590,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;5540,70
07/2025;valor_aprovado;"170190 ARAGUACEMA";-;-;-;3479,53;-;1613,78;189,75;-;-;-;-;-;262,65;-;-;7,00;19241,64;-;-;-;-;-;-;-;642,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7875,00;-;6078,60;-;-;-;-;-;39390,59
07/2025;valor_aprovado;"170200 ARAGUACU";-;-;-;3694,92;-;5012,83;-;-;-;-;-;-;-;-;-;5,00;45077,55;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53790,30
07/2025;valor_aprovado;"170210 ARAGUAINA";329,40;-;1259,40;434787,48;7226,69;69933,04;64751,60;56472,96;20341,25;-;9878,44;8104,73;129636,26;24555,13;-;1968,00;629237,87;9518,10;4902,80;785902,88;872736,99;16592,53;4373,19;93,17;11903,92;-;564,56;85500,63;1612,44;-;126,48;-;-;-;-;-;3876,02;-;181,80;5371,36;1127,50;-;-;-;-;-;-;133329,81;17071,49;-;-;-;-;-;-;3413267,92
07/2025;valor_aprovado;"170215 ARAGUANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;valor_aprovado;"170220 ARAGUATINS";-;-;-;7832,07;-;5508,36;7329,30;-;-;-;-;-;515,00;-;-;2,00;37499,24;560,40;-;-;-;-;-;-;3574,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10800,00;-;-;-;-;-;-;-;73620,99
07/2025;valor_aprovado;"170230 ARAPOEMA";-;-;-;2716,88;-;2878,75;2394,15;-;-;-;-;-;283,25;-;-;6,00;22969,62;-;-;-;-;-;-;-;559,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9450,00;-;-;-;-;-;-;-;41257,87
07/2025;valor_aprovado;"170240 ARRAIAS";-;-;-;13751,21;-;6883,73;2411,75;-;-;-;-;-;231,75;-;-;-;37156,38;9,34;1800,83;-;-;8,09;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;742,50;-;-;-;-;-;66820,58
07/2025;valor_aprovado;"170255 AUGUSTINOPOLIS";-;-;-;22558,89;-;23659,60;4210,37;94884,73;-;-;2058,84;-;988,08;3799,92;-;45,00;115663,00;61,08;80,64;-;-;7170,27;-;-;92,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55,00;-;-;-;-;-;-;17775,00;-;2475,00;-;-;-;-;-;295578,06
07/2025;valor_aprovado;"170270 AURORA DO TOCANTINS";-;-;-;828,94;-;-;-;-;-;-;-;-;-;-;-;5,00;13650,07;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7425,00;-;3663,00;-;-;-;-;-;25572,01
07/2025;valor_aprovado;"170290 AXIXA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3,00;1063,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2717,55;-;-;-;-;-;3783,55
07/2025;valor_aprovado;"170300 BABACULANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;633,60;-;-;-;-;-;637,60
07/2025;valor_aprovado;"170305 BANDEIRANTES DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;72,10;-;-;-;1660,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;326,70;-;-;-;-;-;2058,80
07/2025;valor_aprovado;"170307 BARRA DO OURO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;4950,00
07/2025;valor_aprovado;"170310 BARROLANDIA";-;-;-;2762,75;-;-;-;-;-;-;-;-;87,55;-;-;-;4077,83;-;-;-;-;-;-;-;94,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;11522,85
07/2025;valor_aprovado;"170320 BERNARDO SAYAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1806,75;-;-;-;-;-;1807,75
07/2025;valor_aprovado;"170330 BOM JESUS DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8550,00;-;8776,35;-;-;-;-;-;17326,35
07/2025;valor_aprovado;"170360 BRASILANDIA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;valor_aprovado;"170370 BREJINHO DE NAZARE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17774,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17774,33
07/2025;valor_aprovado;"170380 BURITI DO TOCANTINS";-;-;-;-;-;-;2487,65;-;-;-;-;-;97,85;-;-;16,00;844,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2679,75;-;-;-;-;-;6126,05
07/2025;valor_aprovado;"170382 CACHOEIRINHA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;-;-;-;-;-;-;4275,00
07/2025;valor_aprovado;"170384 CAMPOS LINDOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;valor_aprovado;"170386 CARIRI DO TOCANTINS";-;-;-;5563,82;-;-;2982,65;-;-;-;-;-;66,95;-;-;12,00;9535,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2613,60;-;-;-;-;-;20774,34
07/2025;valor_aprovado;"170388 CARMOLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;valor_aprovado;"170389 CARRASCO BONITO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;356,40;-;-;-;-;-;4860,40
07/2025;valor_aprovado;"170390 CASEARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;4506,96
07/2025;valor_aprovado;"170410 CENTENARIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;4508,00
07/2025;valor_aprovado;"170460 CHAPADA DE AREIA";-;-;-;2170,25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;2054,25;-;-;-;-;-;8724,50
07/2025;valor_aprovado;"170510 CHAPADA DA NATIVIDADE";-;-;-;2787,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1237,50;-;-;-;-;-;4024,65
07/2025;valor_aprovado;"170550 COLINAS DO TOCANTINS";-;-;202,81;20338,02;-;2996,95;6433,35;614,43;1343,75;-;-;-;1189,65;-;-;-;106438,40;-;303,72;-;-;-;91,69;-;1274,76;-;-;-;1074,96;-;-;-;-;-;-;-;1285,76;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;-;-;-;-;-;149888,25
07/2025;valor_aprovado;"170555 COMBINADO";-;-;-;3492,47;-;-;-;-;-;-;-;-;66,95;-;-;28,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;3356,10;-;-;-;-;-;13018,52
07/2025;valor_aprovado;"170560 CONCEICAO DO TOCANTINS";-;-;-;13253,55;-;-;-;-;-;-;-;-;-;-;-;408,00;3916,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6024,15;-;-;-;-;-;23601,78
07/2025;valor_aprovado;"170600 COUTO MAGALHAES";-;-;-;4804,58;-;500,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5304,80
07/2025;valor_aprovado;"170610 CRISTALANDIA";-;-;-;3064,39;-;3506,94;-;-;-;-;-;-;-;-;-;-;24612,50;-;-;-;-;-;-;-;35,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;35943,83
07/2025;valor_aprovado;"170625 CRIXAS DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;831,60;-;-;-;-;-;831,60
07/2025;valor_aprovado;"170650 DARCINOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;157,47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;697,95;-;-;-;-;-;855,42
07/2025;valor_aprovado;"170700 DIANOPOLIS";-;-;-;44858,77;-;12043,06;12811,70;-;-;-;-;-;509,85;-;-;1025,00;61103,95;1049,75;1,44;-;-;16,18;260,74;22,52;12,46;-;-;-;-;-;-;-;-;-;-;-;255,28;-;-;-;-;-;-;-;-;-;-;12375,00;-;-;-;-;-;-;-;146345,70
07/2025;valor_aprovado;"170710 DIVINOPOLIS DO TOCANTINS";-;-;-;6891,42;-;1928,08;-;-;-;-;-;-;-;-;-;30,00;28923,67;238,91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;356,40;-;-;-;-;-;43993,48
07/2025;valor_aprovado;"170720 DOIS IRMAOS DO TOCANTINS";27,00;-;-;4749,11;-;602,36;-;-;-;-;-;-;15,45;-;-;-;5637,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;209,02;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11240,39
07/2025;valor_aprovado;"170730 DUERE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10685,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10685,46
07/2025;valor_aprovado;"170740 ESPERANTINA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;valor_aprovado;"170755 FATIMA";-;-;-;-;-;-;-;-;-;-;-;-;144,20;-;-;-;4900,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5044,90
07/2025;valor_aprovado;"170765 FIGUEIROPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;554,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;554,34
07/2025;valor_aprovado;"170770 FILADELFIA";-;-;-;55,28;-;391,42;-;-;-;-;-;-;128,75;-;-;-;11466,28;-;-;-;-;-;-;-;-;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;17019,88
07/2025;valor_aprovado;"170820 FORMOSO DO ARAGUAIA";-;-;-;17270,05;-;5714,72;1722,05;-;-;-;-;-;185,40;-;-;12,00;32955,23;775,59;-;-;-;-;-;-;3234,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;7217,10;-;-;-;-;-;75836,90
07/2025;valor_aprovado;"170825 TABOCAO";-;-;-;-;-;-;366,30;-;-;-;288,96;-;-;-;-;4,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;4534,20;-;-;-;-;-;9693,46
07/2025;valor_aprovado;"170830 GOIANORTE";-;-;-;3591,10;-;22,78;-;-;-;-;-;-;10,30;-;-;-;4390,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1125,00;-;4,95;-;-;-;-;-;9145,03
07/2025;valor_aprovado;"170900 GOIATINS";-;-;-;-;-;-;1036,20;-;-;-;-;-;-;-;-;19,00;11212,80;1074,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;559,35;-;-;-;-;-;13901,45
07/2025;valor_aprovado;"170930 GUARAI";-;-;-;47859,96;40,78;16950,99;2250,60;-;14512,50;-;-;-;1053,78;-;-;7,00;36855,63;472,01;3550,68;-;-;8,09;-;-;841,42;-;105,68;200,00;-;-;28,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;124737,54
07/2025;valor_aprovado;"170950 GURUPI";173,32;-;-;235056,11;8543,28;18264,00;12063,98;123080,08;14781,25;-;17111,80;-;1498,31;7079,02;-;70,00;207274,03;34,37;-;-;365422,35;5180,23;496,59;12,35;23,16;-;120,44;282,28;-;-;-;-;-;-;-;-;461,72;-;-;115,81;55,00;-;-;-;-;-;9590,02;-;101,76;19800,00;-;-;-;-;-;1046691,26
07/2025;valor_aprovado;"170980 IPUEIRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;134,19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;435,60;-;-;-;-;-;7769,79
