periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
10/2024;valor_aprovado;"220985 SAO JOAO DA CANABRAVA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
10/2024;valor_aprovado;"220987 SAO JOAO DA FRONTEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2024;valor_aprovado;"220990 SAO JOAO DA SERRA";-;-;-;-;-;-;-;-;-;-;-;-;309,00;-;-;-;2720,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;7979,88
10/2024;valor_aprovado;"220995 SAO JOAO DA VARJOTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;4950,00
10/2024;valor_aprovado;"220997 SAO JOAO DO ARRAIAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;5400,00
10/2024;valor_aprovado;"221000 SAO JOAO DO PIAUI";-;-;21,56;3553,65;-;5115,79;473,55;-;-;-;-;-;1148,45;-;-;-;82469,19;1023,35;83,26;-;-;40,45;221,20;-;200,74;-;563,42;-;-;12,27;82,20;-;-;-;-;-;3898,28;-;-;-;-;-;-;-;-;-;-;16200,00;-;-;115107,36
10/2024;valor_aprovado;"221005 SAO JOSE DO DIVINO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;6750,00
10/2024;valor_aprovado;"221010 SAO JOSE DO PEIXE";-;-;-;4275,38;-;-;-;-;-;-;-;-;-;-;-;-;600,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4875,38
10/2024;valor_aprovado;"221020 SAO JOSE DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
10/2024;valor_aprovado;"221030 SAO JULIAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;4950,00
10/2024;valor_aprovado;"221035 SAO LOURENCO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;4950,00
10/2024;valor_aprovado;"221037 SAO LUIS DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;-;4050,00
10/2024;valor_aprovado;"221038 SAO MIGUEL DA BAIXA GRANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2024;valor_aprovado;"221039 SAO MIGUEL DO FIDALGO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;4950,00
10/2024;valor_aprovado;"221040 SAO MIGUEL DO TAPUIO";-;-;-;-;-;2296,19;-;-;-;-;-;-;-;-;-;-;22267,26;4505,71;-;-;-;-;-;-;3427,68;-;51,84;-;89,58;-;-;-;-;-;-;-;-;149,30;-;-;-;-;-;-;-;-;-;13050,00;-;-;45837,56
10/2024;valor_aprovado;"221050 SAO PEDRO DO PIAUI";-;-;-;10758,18;-;1439,54;3920,95;-;-;-;-;-;324,45;-;-;-;35025,49;4023,65;-;-;-;-;-;-;2760,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6525,00;-;-;64778,10
10/2024;valor_aprovado;"221060 SAO RAIMUNDO NONATO";-;-;103,32;55172,20;-;24074,56;10343,85;132568,95;-;-;-;-;2862,10;-;-;-;9527,97;38940,92;6520,44;-;224102,10;-;-;-;12661,38;-;999,06;-;29,86;31,26;284,20;-;20,74;-;33,97;-;-;-;-;4296,00;-;-;-;-;-;-;-;4950,00;-;-;527522,88
10/2024;valor_aprovado;"221062 SEBASTIAO BARROS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;4725,00
10/2024;valor_aprovado;"221063 SEBASTIAO LEAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2024;valor_aprovado;"221065 SIGEFREDO PACHECO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;4950,00
10/2024;valor_aprovado;"221070 SIMOES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;76,50;-;-;-;-;-;37,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;6864,38
10/2024;valor_aprovado;"221080 SIMPLICIO MENDES";-;-;-;66633,56;-;10578,44;-;-;-;-;-;-;333,94;-;-;-;6354,83;-;-;-;-;-;-;-;59,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11700,00;-;-;95659,97
10/2024;valor_aprovado;"221090 SOCORRO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;4950,00
10/2024;valor_aprovado;"221093 SUSSUAPARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;4950,00
10/2024;valor_aprovado;"221095 TAMBORIL DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2024;valor_aprovado;"221097 TANQUE DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;4950,00
10/2024;valor_aprovado;"221100 TERESINA";1729,34;-;28184,25;1887643,43;242081,98;644988,82;423728,61;715832,46;628606,25;-;45780,93;-;577204,48;668739,32;-;1246,00;2744497,12;267665,33;63311,69;4164325,48;3489426,57;190717,69;10108,59;91012,34;63996,10;1790,75;6618,37;936169,95;186,66;1533,75;4886,45;12028,73;-;-;109,94;-;24329,96;507,62;4670,11;37703,17;531682,61;-;-;45540,00;32735,00;-;413385,93;677591,20;44294,46;1577237,55;21303828,99
10/2024;valor_aprovado;"221110 UNIAO";-;-;-;-;-;3784,30;5595,70;-;-;-;-;-;700,40;-;-;-;31821,20;12455,75;-;-;-;-;609,04;-;1420,80;-;-;-;298,60;-;-;-;-;-;-;-;735,62;-;-;-;-;-;-;-;-;-;-;-;-;-;57421,41
10/2024;valor_aprovado;"221120 URUCUI";-;-;-;15071,87;-;3501,01;-;-;-;-;-;-;154,50;-;-;-;43467,77;5791,00;-;-;-;-;-;-;542,00;-;-;-;388,18;-;-;67,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;68984,19
10/2024;valor_aprovado;"221130 VALENCA DO PIAUI";-;-;-;5177,58;3566,50;5486,46;11147,40;-;-;-;-;-;247,20;-;-;-;53089,34;6344,31;-;-;-;-;-;-;142,08;-;-;-;2986,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;94936,87
10/2024;valor_aprovado;"221135 VARZEA BRANCA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
10/2024;valor_aprovado;"221140 VARZEA GRANDE";-;-;-;1522,49;-;-;-;-;-;-;-;-;-;-;-;-;162,11;-;-;-;-;-;-;-;23,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8775,00;-;-;10483,28
10/2024;valor_aprovado;"221150 VERA MENDES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9675,00;-;-;9675,00
10/2024;valor_aprovado;"221160 VILA NOVA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
10/2024;valor_aprovado;"221170 WALL FERRAZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;5400,00
10/2024;valor_aprovado;" MUNICIPIO IGNORADO - CE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2024;valor_aprovado;"230010 ABAIARA";-;-;-;1356,94;-;-;-;-;-;-;-;-;92,70;-;-;2,00;11312,66;51,37;-;-;-;-;27,28;-;149,52;-;513,04;-;-;-;-;-;-;-;-;-;467,72;-;-;-;-;-;-;-;-;-;-;-;-;-;13973,23
10/2024;valor_aprovado;"230015 ACARAPE";-;-;-;-;-;-;3913,25;-;-;-;-;-;540,75;-;-;-;32105,96;2349,01;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38908,97
10/2024;valor_aprovado;"230020 ACARAU";270,00;-;144,48;13638,04;-;30234,23;12280,48;23061,55;-;-;2617,36;-;1384,14;-;-;-;95127,78;-;-;-;-;-;1474,64;-;614,34;-;136,12;3143,25;29,86;-;-;22,62;-;-;-;-;12896,20;-;-;-;-;-;-;-;-;-;-;22772,08;-;-;219847,17
10/2024;valor_aprovado;"230030 ACOPIARA";-;-;-;11199,99;4638,47;3834,37;1783,10;-;-;-;-;-;453,20;-;-;-;94457,04;3212,96;-;-;-;-;375,97;-;5481,78;-;-;-;-;-;-;-;-;-;-;-;957,20;-;-;-;-;-;-;-;-;-;-;-;-;-;126394,08
10/2024;valor_aprovado;"230040 AIUABA";-;-;-;2443,76;-;-;-;-;-;-;-;-;154,50;-;-;-;43989,25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6207,30;52794,81
10/2024;valor_aprovado;"230050 ALCANTARAS";-;-;-;-;-;-;3301,65;-;-;-;-;-;-;-;-;-;11381,15;1126,86;-;-;-;-;-;-;-;-;152,01;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;20461,67
10/2024;valor_aprovado;"230060 ALTANEIRA";-;-;-;-;-;-;-;-;-;-;-;-;46,35;-;-;-;30985,47;447,55;15,84;-;-;-;-;-;3110,40;-;-;-;-;-;-;-;-;-;-;-;638,20;-;-;-;-;-;-;-;-;-;-;-;-;-;35243,81
10/2024;valor_aprovado;"230070 ALTO SANTO";-;-;-;7867,26;-;692,18;2753,85;-;-;-;-;-;195,70;-;-;-;8049,20;7155,48;-;-;-;-;62,00;-;514,26;-;5,63;-;179,16;-;-;-;-;-;-;-;67,06;-;-;-;-;-;-;-;-;-;-;5625,00;-;14300,55;47467,33
10/2024;valor_aprovado;"230075 AMONTADA";-;-;-;-;-;2579,79;8158,15;-;-;-;-;-;468,65;-;-;-;4591,02;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15797,61
10/2024;valor_aprovado;"230080 ANTONINA DO NORTE";-;-;-;1840,72;-;-;-;-;-;-;-;-;242,05;-;-;-;28442,44;1652,92;-;-;-;-;-;-;3675,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35853,25
10/2024;valor_aprovado;"230090 APUIARES";-;-;-;11345,06;-;-;-;-;-;-;-;-;103,00;-;-;-;23802,88;1085,12;-;-;-;-;-;-;120,88;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36479,46
10/2024;valor_aprovado;"230100 AQUIRAZ";2465,10;-;-;30489,00;-;9976,49;13523,40;-;-;-;1589,28;-;2276,71;-;-;34,00;194066,94;21708,40;-;-;-;-;231,23;-;3520,82;-;518,10;5401,20;567,34;-;-;-;-;-;-;-;925,06;-;-;-;-;-;-;-;-;-;-;-;-;-;287293,07
10/2024;valor_aprovado;"230110 ARACATI";2,70;-;225,60;50009,13;-;44979,35;15946,84;16083,72;-;-;674,24;-;3689,89;-;-;33,00;120016,96;5394,75;1034,62;-;-;-;864,79;1217,51;5542,46;-;14,07;-;238,88;-;-;438,24;-;-;-;-;2143,00;-;681,75;-;-;-;-;-;-;-;-;6347,08;-;-;275578,58
10/2024;valor_aprovado;"230120 ARACOIABA";-;-;-;33210,03;-;4218,36;2152,15;-;-;-;-;-;350,20;-;-;50,00;148460,17;-;6097,65;-;-;-;-;-;3622,90;-;-;-;59,72;12,27;-;-;-;-;-;-;-;-;133,62;-;-;-;-;-;-;-;-;-;-;-;198367,07
10/2024;valor_aprovado;"230125 ARARENDA";-;-;-;1671,99;-;972,76;-;-;-;-;-;-;123,60;-;-;-;5041,19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7875,00;-;-;15684,54
10/2024;valor_aprovado;"230130 ARARIPE";-;-;-;6331,46;-;1093,98;1437,15;-;-;-;-;-;520,15;-;-;-;27254,74;-;-;-;-;-;-;-;35,52;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;-;45695,52
10/2024;valor_aprovado;"230140 ARATUBA";59,40;-;-;-;-;-;5278,90;-;-;-;-;-;396,55;-;-;184,00;55557,14;256,85;-;-;-;-;-;-;1166,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;267,30;67666,54
10/2024;valor_aprovado;"230150 ARNEIROZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11512,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11512,08
10/2024;valor_aprovado;"230160 ASSARE";272,70;-;-;13191,90;-;2459,90;3873,10;-;-;-;1733,76;-;688,25;-;-;19,00;20647,60;5015,82;-;-;-;-;-;-;1271,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9675,00;-;-;58848,07
10/2024;valor_aprovado;"230170 AURORA";-;-;-;4595,45;-;2891,86;3079,35;-;-;-;2022,72;-;-;-;-;-;35088,66;4953,54;-;-;-;-;-;-;4376,98;-;-;-;447,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;57456,46
10/2024;valor_aprovado;"230180 BAIXIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2024;valor_aprovado;"230185 BANABUIU";-;-;-;12533,17;-;2899,69;2398,00;-;-;-;-;-;1783,28;-;-;147,00;57877,49;4454,12;218,49;-;-;-;-;-;9426,16;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;732,60;92481,26
10/2024;valor_aprovado;"230190 BARBALHA";603,68;-;9920,70;166629,52;29564,39;35321,32;82358,29;159072,45;88956,25;40367,25;3693,54;504,43;54236,08;1090,56;-;3,00;393757,37;31823,89;5807,04;2238176,03;928143,54;227,81;1198,20;25297,68;14643,76;-;58,47;16755,90;447,90;44,31;993,32;45,24;-;-;-;-;5580,22;-;136,35;14155,28;-;-;-;-;345,00;-;-;11700,00;3708,12;-;4365366,89
10/2024;valor_aprovado;"230195 BARREIRA";-;-;-;7386,63;4373,24;-;1437,15;-;-;-;-;-;211,15;-;-;-;15384,86;461,19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2475,00;-;-;31729,22
10/2024;valor_aprovado;"230200 BARRO";-;-;-;501,80;-;7012,61;-;-;-;-;-;-;386,25;-;-;-;78534,04;598,30;-;-;-;-;-;-;270,60;-;-;-;-;12,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;193,05;87508,92
10/2024;valor_aprovado;"230205 BARROQUINHA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13307,73;1372,38;-;-;-;-;-;-;23,68;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;20345,68
10/2024;valor_aprovado;"230210 BATURITE";8,10;-;428,77;132180,82;-;9962,84;7894,70;-;-;-;-;-;9649,62;-;-;7,00;131337,12;-;1916,55;-;526164,05;-;5438,24;-;2837,64;-;33,78;30588,45;-;-;-;-;-;-;-;-;2088,02;-;-;20421,83;-;-;-;-;-;-;-;14400,00;4355,24;-;899712,77
10/2024;valor_aprovado;"230220 BEBERIBE";-;-;-;12933,00;-;12181,58;1790,80;-;-;-;471,40;-;2044,55;-;-;2,00;98642,53;4788,76;-;-;-;-;-;-;1565,66;-;-;-;388,18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;134808,46
10/2024;valor_aprovado;"230230 BELA CRUZ";32,40;-;-;4859,67;-;1771,12;9873,59;17003,54;26068,75;-;282,84;-;1206,11;-;-;-;36193,40;4523,72;-;-;-;-;-;-;1217,68;-;16,89;-;-;-;-;90,48;20,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;103160,93
10/2024;valor_aprovado;"230240 BOA VIAGEM";-;-;-;25,08;-;12050,29;5067,15;20533,52;-;-;-;-;-;-;-;109,00;107305,67;2345,30;-;-;-;-;-;-;1435,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;623,70;149495,63
10/2024;valor_aprovado;"230250 BREJO SANTO";2713,50;-;6078,19;119809,98;12058,60;33749,27;31938,25;39012,20;27681,25;-;6324,32;-;23645,60;-;-;-;161794,15;22755,19;233,59;-;-;-;3905,87;1486,80;3192,02;-;2481,98;71028,47;686,78;-;-;12,97;-;-;-;-;3928,11;-;44,54;-;-;-;-;-;-;-;-;14625,00;-;-;589186,63
10/2024;valor_aprovado;"230260 CAMOCIM";124,20;-;-;53244,30;8538,66;27688,39;9227,35;-;-;-;2552,48;-;10628,22;-;-;11,00;127989,94;17390,81;-;-;-;-;7132,04;-;1099,56;-;302,09;46583,13;-;-;-;-;-;-;15,79;-;5430,52;-;-;-;-;-;-;-;-;-;-;8795,00;-;-;326753,48
10/2024;valor_aprovado;"230270 CAMPOS SALES";-;-;237,30;5653,52;-;19036,83;7995,90;-;-;-;-;-;37,18;-;-;23,00;30202,96;554,79;-;-;-;-;-;-;1815,60;-;-;-;108,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;65665,23
10/2024;valor_aprovado;"230280 CANINDE";-;-;-;32357,52;2567,75;8363,56;4412,65;-;-;-;3155,18;-;779,30;-;-;1,00;78473,76;930,04;-;-;623046,75;-;944,39;-;58,16;-;24,12;66357,60;-;-;-;-;-;-;-;-;5400,40;-;-;1210,67;-;-;-;-;-;-;-;14518,92;712,32;-;843314,09
10/2024;valor_aprovado;"230290 CAPISTRANO";-;-;-;6588,88;-;-;-;-;-;-;-;-;-;-;-;96,00;32008,53;2605,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41298,67
10/2024;valor_aprovado;"230300 CARIDADE";-;-;-;4675,79;-;742,70;2968,35;-;-;-;-;-;216,30;-;-;-;4608,46;937,64;-;-;-;-;-;-;268,56;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;19170,95
10/2024;valor_aprovado;"230310 CARIRE";-;-;-;-;-;-;-;-;-;-;-;-;283,25;-;-;-;37114,99;681,82;-;-;-;-;-;-;2507,06;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;-;47573,38
10/2024;valor_aprovado;"230320 CARIRIACU";16,20;-;-;15170,90;-;1833,17;2162,60;-;-;-;-;-;721,00;-;-;-;54122,62;42,03;-;-;-;-;166,96;-;943,28;-;-;72530,40;-;-;-;-;-;-;-;-;1022,10;-;-;-;-;-;-;-;-;-;-;-;-;-;148731,26
10/2024;valor_aprovado;"230330 CARIUS";-;-;-;5930,63;-;-;-;-;-;-;-;-;515,00;-;-;-;48492,00;383,68;-;-;-;-;-;-;4729,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14052,00;74102,63
10/2024;valor_aprovado;"230340 CARNAUBAL";5,40;-;-;10221,36;-;4292,76;4717,35;-;-;-;1155,84;-;1193,05;-;-;-;45127,47;7335,67;-;-;-;-;64,62;-;4979,66;-;167,61;-;59,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;84045,51
10/2024;valor_aprovado;"230350 CASCAVEL";2,70;-;43,12;22876,30;-;7691,37;1057,65;-;-;-;-;-;24138,05;-;-;244,00;166119,71;2286,53;6467,98;-;1172981,17;-;15321,21;-;2168,04;-;-;92557,10;-;-;-;-;-;-;-;-;2149,48;-;-;30349,42;-;-;-;-;-;-;-;16673,54;2906,46;-;1566033,83
10/2024;valor_aprovado;"230360 CATARINA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2024;valor_aprovado;"230365 CATUNDA";2,70;-;-;506,49;-;458,40;2373,25;-;-;-;-;-;236,90;-;-;341,00;27414,76;7617,86;-;-;-;-;-;-;82,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39034,24
10/2024;valor_aprovado;"230370 CAUCAIA";8,10;-;1859,69;461510,60;-;82985,54;63983,37;-;-;-;4960,48;-;61460,37;-;-;345,00;644760,73;109853,57;734,78;-;1647050,92;-;4585,68;-;8574,18;-;24,12;549430,77;-;36,81;-;77,82;-;90,24;109,94;-;2388,82;-;893,85;23433,92;-;-;-;-;-;-;40,20;12825,00;8456,22;-;3690480,72
10/2024;valor_aprovado;"230380 CEDRO";-;-;-;30911,31;1039,26;1517,81;2872,65;-;-;-;-;-;-;-;-;-;85457,30;2639,03;5362,84;-;-;-;56,97;-;264,00;-;-;68919,30;-;-;-;-;-;-;-;-;436,12;-;-;-;-;-;-;-;-;-;-;-;-;-;199476,59
10/2024;valor_aprovado;"230390 CHAVAL";-;-;-;22965,14;-;883,57;-;-;-;-;-;-;-;-;-;82,00;15602,61;415,63;-;-;-;-;-;-;-;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;45579,58
10/2024;valor_aprovado;"230393 CHORO";-;-;-;13065,41;-;-;-;-;-;-;-;-;824,00;-;-;52,00;22143,34;-;-;-;-;-;-;-;49,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36133,97
10/2024;valor_aprovado;"230395 CHOROZINHO";2,70;-;-;16057,10;-;1408,55;2180,20;-;-;-;-;-;1297,80;-;-;46,00;42375,74;993,77;-;-;-;-;-;-;1469,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;65831,44
