periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
05/2025;valor_aprovado;"261390 SERRA TALHADA";18,90;-;1089,24;133677,47;8728,21;53002,49;50709,26;86246,37;23918,75;-;11637,34;-;224784,83;-;-;1862,00;205011,12;45781,03;13785,77;-;445098,41;-;-;6958,82;3438,22;-;-;327836,84;-;-;265,03;-;-;-;-;-;73,88;-;-;694,86;-;-;-;-;-;-;-;18000,00;610,56;8985,30;-;-;-;-;-;1672214,70
05/2025;valor_aprovado;"261400 SERRITA";-;-;-;6301,05;1926,30;-;4121,15;-;-;-;-;-;386,25;-;-;-;1178,06;-;-;-;-;-;-;-;47,36;-;-;-;-;-;-;-;-;-;-;-;-;59,72;-;-;-;-;-;-;-;-;-;12600,00;-;1980,00;-;-;-;-;-;28599,89
05/2025;valor_aprovado;"261410 SERTANIA";-;-;-;14282,20;10490,45;1634,64;24,20;-;-;-;-;-;1586,20;-;-;45,00;50062,40;3110,10;-;-;-;132,00;206,70;-;672,84;-;181,68;-;-;-;-;438,24;-;-;-;-;8836,08;-;-;-;-;-;-;-;-;-;-;13275,00;-;24674,40;-;-;-;-;-;129652,13
05/2025;valor_aprovado;"261420 SIRINHAEM";-;-;-;-;-;4834,46;3961,10;-;-;-;-;-;-;-;-;-;60326,32;2006,07;-;-;-;-;-;-;94,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;71222,67
05/2025;valor_aprovado;"261430 MOREILANDIA";-;-;-;3540,06;-;1112,99;1405,80;-;-;-;-;-;303,85;-;-;-;43773,22;980,70;-;-;-;-;-;-;1231,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7489,35;-;-;-;-;-;59837,17
05/2025;valor_aprovado;"261440 SOLIDAO";-;-;-;9812,02;-;813,73;-;-;-;-;-;-;128,75;-;-;118,00;22659,48;1262,86;-;-;-;-;15,83;-;463,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;-;-;-;-;-;42023,87
05/2025;valor_aprovado;"261450 SURUBIM";-;41,00;-;3165,23;8314,59;31534,54;20391,80;26821,40;-;-;6935,04;-;3381,14;-;-;60,00;286614,52;11889,39;-;-;-;-;-;3053,44;555,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15300,00;-;17982,45;-;-;-;-;-;436040,14
05/2025;valor_aprovado;"261460 TABIRA";-;-;-;25362,68;-;10929,26;18504,35;-;-;-;-;-;1024,85;-;-;43,00;127851,25;-;393,48;-;-;-;-;-;3763,44;-;-;-;-;-;-;438,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;106053,75;-;-;-;-;-;294364,30
05/2025;valor_aprovado;"261470 TACAIMBO";739,80;-;-;-;-;-;6144,60;-;-;-;-;-;144,20;-;-;-;21621,20;-;-;-;-;-;52,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;117,60;-;-;-;-;-;28819,48
05/2025;valor_aprovado;"261480 TACARATU";-;-;-;12287,94;-;2208,60;5223,90;-;-;-;-;-;1411,10;-;-;101,00;32369,69;144,77;20,16;-;-;-;-;-;32,40;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8325,00;-;47136,00;-;-;-;-;-;109277,45
05/2025;valor_aprovado;"261485 TAMANDARE";-;-;-;-;-;3117,46;2870,45;-;-;-;-;-;401,70;-;-;48,00;88445,67;-;269,28;-;-;-;-;-;177,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6127,50;-;-;-;-;-;101457,66
05/2025;valor_aprovado;"261500 TAQUARITINGA DO NORTE";-;-;-;21490,24;-;-;-;-;-;-;-;-;-;-;-;14,00;30050,00;-;1098,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6812,40;-;-;-;-;-;59465,00
05/2025;valor_aprovado;"261510 TEREZINHA";-;-;-;9972,52;-;-;2479,95;-;-;-;-;-;144,20;-;-;4,00;21412,29;1229,83;-;-;-;-;19,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12375,00;-;-;-;-;-;-;-;47637,51
05/2025;valor_aprovado;"261520 TERRA NOVA";-;-;-;8792,01;-;585,10;5877,36;428,73;806,25;-;337,98;-;503,40;-;-;-;5622,21;-;-;-;-;-;-;-;82,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25952,85;-;-;-;-;-;48988,77
05/2025;valor_aprovado;"261530 TIMBAUBA";2,70;-;-;10,00;4392,16;7431,83;718,85;-;-;-;-;-;2725,47;-;-;86,00;87969,54;1699,88;-;-;-;900,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;4267,20;-;-;-;-;-;121453,63
05/2025;valor_aprovado;"261540 TORITAMA";-;-;14,10;23686,70;1907,38;9952,06;6008,75;-;-;-;-;-;1187,57;-;-;90,00;110745,95;11485,49;-;-;-;-;-;-;208,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4074,00;-;-;-;-;-;169360,10
05/2025;valor_aprovado;"261550 TRACUNHAEM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24323,07;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3110,55;-;-;-;-;-;27433,62
05/2025;valor_aprovado;"261560 TRINDADE";-;-;-;10668,04;2314,29;-;-;-;-;-;-;-;-;-;-;97,00;24728,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;69092,10;-;-;-;-;-;106899,43
05/2025;valor_aprovado;"261570 TRIUNFO";-;-;-;10874,58;-;2167,26;-;-;-;-;-;-;607,70;-;-;7,00;30286,47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43943,01
05/2025;valor_aprovado;"261580 TUPANATINGA";-;-;-;18421,17;-;4423,50;-;-;-;-;-;-;154,50;-;-;34,00;16717,30;3331,73;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10350,00;-;-;-;-;-;-;-;53432,20
05/2025;valor_aprovado;"261590 TUPARETAMA";-;-;-;8218,14;-;1025,87;-;-;-;-;-;-;324,45;-;-;-;29947,26;186,80;-;-;-;-;-;-;2694,16;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;12206,70;-;-;-;-;-;61809,01
05/2025;valor_aprovado;"261600 VENTUROSA";2,70;-;539,00;30869,96;-;7679,03;3005,75;-;-;-;674,24;-;1489,70;-;-;5,00;75536,83;5888,48;-;-;-;-;710,87;-;-;-;156,00;-;-;-;-;-;-;-;-;-;3037,52;-;-;-;-;-;-;-;-;-;-;7650,00;-;13446,30;-;-;-;-;-;150691,38
05/2025;valor_aprovado;"261610 VERDEJANTE";-;-;-;4395,94;-;-;-;-;-;-;-;-;108,15;-;-;-;7361,96;-;-;-;-;-;-;-;99,68;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2940,30;-;-;-;-;-;14928,55
05/2025;valor_aprovado;"261618 VERTENTE DO LERIO";-;4,00;-;20519,57;-;-;3229,13;-;-;-;-;-;-;-;-;-;2083,20;2972,25;-;-;-;-;-;15,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;1092,00;-;-;-;-;-;36215,55
05/2025;valor_aprovado;"261620 VERTENTES";-;-;-;30342,32;-;1773,96;4512,75;-;-;-;-;-;247,20;-;-;1,00;85269,32;3684,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6972,00;-;-;-;-;-;132803,18
05/2025;valor_aprovado;"261630 VICENCIA";-;-;-;3422,99;-;3375,33;-;-;-;-;-;-;-;-;-;-;39507,79;3387,76;-;-;-;-;62,33;-;-;-;392,00;-;-;-;-;-;-;-;-;-;249,92;-;-;-;-;-;-;-;-;-;-;11250,00;-;1495,20;-;-;-;-;-;63143,32
05/2025;valor_aprovado;"261640 VITORIA DE SANTO ANTAO";148,50;-;134,77;270437,86;6218,08;61281,76;39912,61;9863,08;85462,50;-;7368,48;-;19900,76;-;-;162,00;249108,80;16273,68;118,83;-;1216825,60;-;937,83;-;421,20;-;901,21;-;-;-;-;-;-;-;-;-;8581,44;-;-;19959,32;-;-;-;-;-;-;-;13950,00;4115,16;8358,60;-;27800,00;800,00;-;1800,00;2070842,07
05/2025;valor_aprovado;"261650 XEXEU";-;-;-;5745,22;-;255,04;-;-;-;-;288,96;-;-;-;-;-;46852,26;2386,37;-;-;-;-;-;-;1850,02;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7425,00;-;2141,10;-;-;-;-;-;66943,97
05/2025;valor_aprovado;" MUNICIPIO IGNORADO - AL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2025;valor_aprovado;"270010 AGUA BRANCA";-;-;-;32174,49;-;-;5936,79;-;-;-;1878,24;-;43,94;-;-;-;8535,60;1156,42;-;-;-;-;-;-;532,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7875,00;-;-;-;-;-;-;-;58133,16
05/2025;valor_aprovado;"270020 ANADIA";-;-;-;9871,39;-;-;-;-;-;-;-;-;-;-;-;-;18249,75;165,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28286,44
05/2025;valor_aprovado;"270030 ARAPIRACA";10548,78;-;10634,15;359752,30;139827,37;97952,17;112191,62;255467,39;153456,25;36737,44;28173,73;-;190373,01;11808,72;-;578,00;1247307,36;91107,01;79268,66;1098234,55;1935253,82;574,19;-;876,26;32039,48;-;4026,22;248235,15;-;1134,42;2386,44;-;-;-;-;-;-;656,92;913,07;48912,95;-;-;-;-;-;-;-;254022,46;10526,04;-;-;-;-;-;-;6462975,93
05/2025;valor_aprovado;"270040 ATALAIA";-;-;-;1130,25;-;-;5900,40;-;-;-;273,00;-;509,90;-;-;84,00;102301,82;-;-;-;-;-;-;-;14710,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10870,20;-;-;-;-;-;135780,17
05/2025;valor_aprovado;"270050 BARRA DE SANTO ANTONIO";-;-;-;11609,52;-;-;3803,25;-;-;-;-;-;-;-;-;61,00;42714,99;1138,85;-;-;-;-;-;-;46,32;-;-;-;-;-;-;-;-;-;-;-;-;268,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59642,67
05/2025;valor_aprovado;"270060 BARRA DE SAO MIGUEL";-;-;70,50;6852,09;-;-;4092,55;-;-;-;-;-;226,60;-;-;49,00;54546,66;1739,77;-;-;-;-;-;254,06;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;72331,23
05/2025;valor_aprovado;"270070 BATALHA";-;-;-;28712,20;599,64;-;5144,70;-;-;-;-;-;-;-;-;46,00;3931,50;-;-;-;-;-;55,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;6048,90;-;-;-;-;-;50388,05
05/2025;valor_aprovado;"270080 BELEM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2327,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;-;-;-;-;-;8177,10
05/2025;valor_aprovado;"270090 BELO MONTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;-;-;-;-;-;-;9000,00
05/2025;valor_aprovado;"270100 BOCA DA MATA";-;-;-;-;-;4950,00;-;-;-;-;-;-;324,45;-;-;-;57152,32;-;-;-;-;-;105,08;-;-;-;-;-;-;-;-;-;-;-;-;-;151,66;-;-;-;-;-;-;-;-;-;-;-;-;10296,00;-;-;-;-;-;72979,51
05/2025;valor_aprovado;"270110 BRANQUINHA";-;-;-;7958,15;-;-;1531,20;-;-;-;-;-;-;-;-;43,00;23723,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;752,40;-;-;-;-;-;38958,11
05/2025;valor_aprovado;"270120 CACIMBINHAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40,00;21056,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;990,00;-;-;-;-;-;22086,00
05/2025;valor_aprovado;"270130 CAJUEIRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1030,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6256,80;-;-;-;-;-;7286,80
05/2025;valor_aprovado;"270135 CAMPESTRE";-;-;-;-;-;-;2097,15;-;-;-;-;-;-;-;-;-;300,00;200,81;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;7772,96
05/2025;valor_aprovado;"270140 CAMPO ALEGRE";348,30;-;-;9835,32;-;1988,14;9560,65;-;-;-;-;-;3037,62;-;-;987,00;80144,61;6000,95;-;-;-;-;-;297,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13725,00;-;3276,90;-;-;-;-;-;129201,85
05/2025;valor_aprovado;"270150 CAMPO GRANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;296,10;-;-;-;-;-;145,11;-;-;-;-;-;-;-;-;-;-;-;-;-;535,68;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;5701,89
05/2025;valor_aprovado;"270160 CANAPI";16,20;-;-;-;-;-;3642,10;-;-;-;-;-;-;-;-;30,00;28669,63;790,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;801,90;-;-;-;-;-;45200,51
05/2025;valor_aprovado;"270170 CAPELA";-;-;-;60665,87;2351,46;-;6780,40;-;-;-;1444,80;-;648,18;-;-;21,00;42509,84;359,36;-;-;-;-;-;-;463,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;115244,11
05/2025;valor_aprovado;"270180 CARNEIROS";-;-;-;567,70;-;-;2304,50;-;-;-;-;-;-;-;-;93,00;220,00;1116,13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;5068,80;-;-;-;-;-;14320,13
05/2025;valor_aprovado;"270190 CHA PRETA";-;-;-;5849,81;-;3600,00;1648,35;-;-;-;-;-;206,00;-;-;-;2379,26;1418,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;188,10;-;-;-;-;-;22039,66
05/2025;valor_aprovado;"270200 COITE DO NOIA";-;-;-;2023,38;-;-;-;-;-;-;-;-;-;-;-;-;13579,43;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;20102,81
05/2025;valor_aprovado;"270210 COLONIA LEOPOLDINA";-;-;-;16464,69;1094,79;-;964,15;-;-;-;-;-;77,25;-;-;92,00;85023,93;1387,27;-;-;-;-;-;-;555,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18000,00;-;7098,30;-;-;-;-;-;130758,22
05/2025;valor_aprovado;"270220 COQUEIRO SECO";-;-;-;9084,25;-;-;1261,15;-;-;-;433,44;-;-;-;-;24,00;12632,72;2949,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26385,46
05/2025;valor_aprovado;"270230 CORURIPE";-;-;-;220337,67;-;20120,23;34033,59;-;-;-;4334,40;-;15461,71;-;-;-;140513,84;-;118839,24;-;-;-;-;-;1776,00;-;-;102179,20;2926,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10575,00;-;20116,80;-;-;-;-;-;691213,96
05/2025;valor_aprovado;"270235 CRAIBAS";48,60;-;-;20647,13;-;-;5706,80;-;-;-;643,28;-;422,30;-;-;43,00;43896,97;4533,36;1,44;-;-;-;29,06;-;694,80;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;-;-;-;-;-;84772,37
05/2025;valor_aprovado;"270240 DELMIRO GOUVEIA";35,10;-;-;98906,29;-;3891,92;17684,15;129720,15;-;-;5330,28;-;1603,68;-;-;290,00;70630,23;10795,00;-;-;-;97,08;-;-;752,96;-;-;-;-;-;1044,66;2412,21;-;-;-;-;-;-;89,08;-;-;-;-;-;-;-;-;-;-;17879,40;-;-;-;-;-;361162,19
05/2025;valor_aprovado;"270250 DOIS RIACHOS";16,20;-;-;-;-;-;1267,75;-;-;-;-;-;103,00;-;-;5,00;19550,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;1282,05;-;-;-;-;-;27174,63
05/2025;valor_aprovado;"270255 ESTRELA DE ALAGOAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;87,00;15893,90;-;-;-;-;-;-;-;4017,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8325,00;-;1148,40;-;-;-;-;-;29471,90
05/2025;valor_aprovado;"270260 FEIRA GRANDE";-;-;-;11564,22;-;-;-;-;-;-;-;-;-;-;-;31,00;4561,83;3180,86;-;-;-;-;-;140,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;-;-;-;-;-;25328,33
05/2025;valor_aprovado;"270270 FELIZ DESERTO";-;-;-;2917,43;-;-;-;-;-;-;-;-;144,20;-;-;-;2290,00;1569,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;326,70;-;-;-;-;-;7247,73
05/2025;valor_aprovado;"270280 FLEXEIRAS";-;-;-;6370,14;754,46;-;1071,40;-;-;-;-;-;-;-;-;-;22161,73;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;35757,73
05/2025;valor_aprovado;"270290 GIRAU DO PONCIANO";-;-;-;518,67;-;-;4467,50;-;-;-;1046,50;-;349,89;-;-;-;44808,43;1958,52;-;-;-;-;-;-;92,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16425,00;-;-;-;-;-;-;-;69667,15
05/2025;valor_aprovado;"270300 IBATEGUARA";-;-;-;4718,01;-;-;5852,90;-;-;-;-;-;60,80;-;-;-;2985,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7425,00;-;8177,40;-;-;-;-;-;29219,95
05/2025;valor_aprovado;"270310 IGACI";-;-;-;19891,10;-;-;-;-;-;-;-;-;5,15;-;-;54,00;9117,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10800,00;-;-;-;-;-;-;-;39867,29
05/2025;valor_aprovado;"270320 IGREJA NOVA";-;-;-;32755,88;2228,07;-;4030,40;-;-;-;-;-;901,25;-;-;10,00;32772,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3150,00;-;-;-;-;-;-;-;75848,53
05/2025;valor_aprovado;"270330 INHAPI";-;-;-;49026,80;-;-;13200,00;-;-;-;-;-;2975,00;-;-;3,00;81650,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6712,20;-;-;-;-;-;153567,16
05/2025;valor_aprovado;"270340 JACARE DOS HOMENS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;140,00;14579,49;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;1074,15;-;-;-;-;-;20743,64
05/2025;valor_aprovado;"270350 JACUIPE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;86,70;865,97;-;-;-;-;-;-;138,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1091,63
05/2025;valor_aprovado;"270360 JAPARATINGA";13,50;-;-;-;-;-;1043,35;-;-;-;-;-;242,05;-;-;46,00;13814,35;1186,32;-;-;-;-;-;227,04;69,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6525,00;-;2296,80;-;-;-;-;-;25463,89
05/2025;valor_aprovado;"270370 JARAMATAIA";-;-;-;6801,85;-;-;-;-;-;-;-;-;226,60;-;-;13,00;14168,83;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;-;-;-;-;-;27060,28
05/2025;valor_aprovado;"270375 JEQUIA DA PRAIA";-;-;-;15033,07;-;-;2273,15;-;-;-;-;-;-;-;-;-;32247,93;-;-;-;-;-;-;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;2371,05;-;-;-;-;-;56212,04
05/2025;valor_aprovado;"270380 JOAQUIM GOMES";-;-;-;-;1135,95;-;-;-;-;-;-;-;123,60;-;-;47,00;16318,28;-;-;-;-;-;-;-;-;-;280,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4286,70;-;-;-;-;-;22191,53
05/2025;valor_aprovado;"270390 JUNDIA";-;-;-;-;-;-;956,45;-;-;-;-;-;-;-;-;10,00;1920,24;-;-;-;-;-;-;-;1101,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2475,00;-;-;-;-;-;-;-;6463,29
05/2025;valor_aprovado;"270400 JUNQUEIRO";-;-;-;19728,77;-;3783,96;9535,90;-;-;-;-;-;947,60;-;-;1,00;60545,58;-;-;-;-;-;-;-;741,00;-;242,09;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;-;-;-;-;-;102275,90
05/2025;valor_aprovado;"270410 LAGOA DA CANOA";162,00;-;-;22183,51;-;-;3012,90;-;-;-;788,62;-;153,95;-;-;-;65406,71;2595,49;-;-;-;-;22,78;-;833,76;-;-;-;-;-;-;-;-;-;-;-;867,00;-;-;-;-;-;-;-;-;-;-;11475,00;-;-;-;-;-;-;-;107501,72
05/2025;valor_aprovado;"270420 LIMOEIRO DE ANADIA";-;-;-;-;-;-;6339,85;-;-;-;-;-;-;-;-;-;40980,33;3032,59;-;-;-;-;-;-;85,98;-;-;-;59,72;-;-;-;-;-;-;-;-;1642,30;-;-;-;-;-;-;-;-;-;4275,00;-;9,90;-;-;-;-;-;56425,67
05/2025;valor_aprovado;"270430 MACEIO";3048,30;-;36093,89;3016389,20;329825,82;195349,40;1073225,31;1028776,22;542068,75;116467,96;113047,54;7591,50;432732,42;79691,64;-;2455,00;4951010,98;363244,57;156949,70;3717035,65;4163362,19;46451,14;1606,90;11262,33;40609,63;-;1084,32;879734,74;62,22;852,85;-;18690,10;-;-;-;5250,00;2094,54;119,44;1139,57;62201,65;653872,87;1934,28;4557,60;-;2093,00;-;676802,58;1017437,56;26098,52;147770,55;-;-;-;-;-;23930092,43
05/2025;valor_aprovado;"270440 MAJOR ISIDORO";-;-;-;-;-;-;3147,65;-;-;-;-;-;-;-;-;11,00;11730,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3078,90;-;-;-;-;-;17968,27
05/2025;valor_aprovado;"270450 MARAGOGI";-;-;-;21799,55;-;1866,11;-;-;-;-;-;-;-;-;-;141,00;79258,98;246,37;-;-;-;-;-;-;463,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10800,00;-;-;-;-;-;-;-;114575,21
