periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
09/2025;valor_aprovado;"240660 LAGOA SALGADA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53066,39;-;-;-;-;-;-;-;6026,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59093,15
09/2025;valor_aprovado;"240670 LAJES";-;-;-;569,04;-;-;-;-;-;-;-;-;46,35;-;-;-;51791,21;-;-;-;-;-;-;-;4430,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8775,00;-;-;-;-;-;-;-;65611,88
09/2025;valor_aprovado;"240680 LAJES PINTADAS";-;-;-;-;-;-;2733,82;-;-;-;-;-;353,58;-;-;1,00;103025,53;-;-;-;-;-;-;-;-;-;33,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;106147,71
09/2025;valor_aprovado;"240690 LUCRECIA";-;-;141,00;-;-;-;-;-;-;-;-;-;370,80;-;-;-;241,00;-;-;-;-;-;489,82;-;124,60;-;364,00;-;-;-;-;-;-;-;-;-;2337,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4068,56
09/2025;valor_aprovado;"240700 LUIS GOMES";-;-;-;6016,00;-;-;-;-;-;-;-;-;396,55;-;-;-;22630,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10350,00;-;-;-;-;-;-;-;39392,55
09/2025;valor_aprovado;"240710 MACAIBA";-;-;-;36955,33;3211,80;16942,60;26521,73;600,00;4760,00;-;35300,00;-;22686,20;-;-;11,00;296598,39;4317,26;165780,13;-;-;-;-;346,73;8984,67;-;-;21918,24;-;900,00;2481,56;-;-;-;-;-;-;-;18815,00;-;-;-;-;-;-;-;-;-;-;49,50;-;-;-;-;-;667180,14
09/2025;valor_aprovado;"240720 MACAU";-;-;-;18604,56;-;-;1319,45;-;-;-;-;-;2199,05;-;-;189,00;119258,15;-;15,84;-;-;-;-;-;2365,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10125,00;-;-;-;-;-;-;-;154076,25
09/2025;valor_aprovado;"240725 MAJOR SALES";-;-;-;3554,27;-;-;-;-;-;-;-;-;252,35;-;-;-;16122,29;112,25;-;-;-;-;-;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3150,00;-;-;-;-;-;-;-;23203,00
09/2025;valor_aprovado;"240730 MARCELINO VIEIRA";-;-;-;3409,43;-;-;-;-;-;-;-;-;-;-;-;-;3399,00;149,44;-;-;-;-;-;-;769,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;13127,47
09/2025;valor_aprovado;"240740 MARTINS";580,50;-;-;9311,56;-;-;1461,35;-;-;-;-;-;1781,90;-;-;-;51669,26;397,32;-;-;-;-;3111,85;68,40;1093,50;-;-;-;1403,42;-;-;257,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9450,00;-;-;-;-;-;-;-;80586,32
09/2025;valor_aprovado;"240750 MAXARANGUAPE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;994,71;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;994,71
09/2025;valor_aprovado;"240760 MESSIAS TARGINO";-;-;-;10684,28;-;-;-;-;-;-;-;-;334,75;-;-;-;52992,49;-;-;-;-;-;-;-;49,84;-;-;-;597,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2925,00;-;-;-;-;-;-;-;67583,56
09/2025;valor_aprovado;"240770 MONTANHAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2025;valor_aprovado;"240780 MONTE ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2025;valor_aprovado;"240790 MONTE DAS GAMELEIRAS";-;-;-;5301,56;-;323,51;3300,00;-;-;-;-;-;216,30;-;-;-;9822,29;-;-;-;-;-;-;-;361,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;-;-;-;-;-;27425,00
09/2025;valor_aprovado;"240800 MOSSORO";996,00;-;8385,22;794080,88;78743,92;88022,03;19309,35;336639,73;187050,00;25950,17;4482,32;-;122958,96;128357,11;-;393,00;659393,56;24230,42;165575,33;2188095,16;1550423,90;68624,04;362,98;2004,14;23854,14;-;-;268579,35;16423,00;197,51;170,52;-;-;-;-;-;870,38;-;-;19853,12;440,00;-;-;-;-;-;99726,80;29101,00;4703,34;-;-;-;-;-;-;6917997,38
09/2025;valor_aprovado;"240810 NATAL";2300,80;-;50109,73;5314412,39;285389,74;375959,13;268713,99;933255,48;349652,50;264076,86;96672,36;31048,73;866654,75;900105,00;-;1511,00;1688121,75;76917,47;878155,16;5465016,72;4493777,66;200202,10;3069,18;133474,02;31822,26;-;2437,36;845923,65;1970,76;5587,01;1036,30;2412,67;311,10;-;54,97;-;559,48;1791,60;10483,00;80255,77;347550,73;-;-;18630,00;49176,00;-;336170,17;532693,90;31869,86;77788,65;-;-;-;-;-;25057121,76
09/2025;valor_aprovado;"240820 NISIA FLORESTA";-;-;-;41631,25;-;-;33539,75;-;800,00;-;-;-;751,90;-;-;-;75760,08;793,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;567,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;153844,22
09/2025;valor_aprovado;"240830 NOVA CRUZ";102,60;-;56,40;118993,27;-;75613,58;-;-;-;-;-;-;1529,55;-;-;40,00;729413,13;4775,53;-;-;-;-;-;3,67;1219,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;931747,57
09/2025;valor_aprovado;"240840 OLHO-D'AGUA DO BORGES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2025;valor_aprovado;"240850 OURO BRANCO";-;-;14,10;2056,78;-;-;6244,05;-;-;-;-;-;206,00;-;-;9,00;976,00;-;-;-;-;-;-;-;5054,40;-;-;-;179,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14739,49
09/2025;valor_aprovado;"240860 PARANA";-;-;-;5072,16;-;-;-;-;-;-;-;-;-;-;-;-;531,50;485,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;-;-;-;-;-;-;17339,34
09/2025;valor_aprovado;"240870 PARAU";-;-;-;4559,92;-;-;2780,80;-;-;-;-;-;92,70;-;-;-;7997,41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;3336,30;-;-;-;-;-;23492,13
09/2025;valor_aprovado;"240880 PARAZINHO";-;-;-;66129,07;-;-;7141,20;-;-;-;-;-;118,45;-;-;-;21822,49;765,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10800,00;-;-;-;-;-;-;-;106777,09
09/2025;valor_aprovado;"240890 PARELHAS";-;-;21,56;20486,81;-;3805,19;-;-;-;-;-;-;1096,95;-;-;-;221307,35;832,14;-;-;-;-;2700,32;-;2527,20;-;16,89;-;-;-;-;-;-;-;-;-;5019,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;257814,37
09/2025;valor_aprovado;"240895 RIO DO FOGO";-;-;-;1569,55;-;-;1575,20;-;-;-;-;-;381,10;-;-;-;40658,54;-;-;-;-;-;-;-;4342,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;-;-;-;-;-;54827,15
09/2025;valor_aprovado;"240910 PASSA E FICA";-;-;-;15464,30;-;2224,96;11898,50;-;-;-;-;-;-;-;-;-;82116,46;-;-;-;-;-;-;-;220,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4707,45;-;-;-;-;-;116631,81
09/2025;valor_aprovado;"240920 PASSAGEM";-;-;-;2783,38;-;-;-;-;-;-;-;-;-;-;-;-;1714,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4497,46
09/2025;valor_aprovado;"240930 PATU";-;-;-;7639,03;-;-;-;-;-;-;-;-;298,70;-;-;-;20203,25;1688,60;-;-;-;-;-;202,68;61,68;-;-;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30123,80
09/2025;valor_aprovado;"240933 SANTA MARIA";-;-;-;3606,26;-;-;-;-;-;-;-;-;113,30;-;-;-;13592,83;1073,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;-;-;-;-;-;-;24460,66
09/2025;valor_aprovado;"240940 PAU DOS FERROS";81,00;-;-;205828,46;34420,26;44954,90;39314,43;34209,03;70950,00;-;471,40;-;147253,35;31014,58;-;-;143754,19;30732,45;1952,76;-;544051,42;15520,30;-;-;9278,06;-;469,46;61819,37;-;36,81;37,50;12,97;-;-;-;-;-;119,44;-;1042,29;247,50;-;-;-;-;-;47411,91;112296,89;915,84;-;-;-;-;-;-;1578196,57
09/2025;valor_aprovado;"240950 PEDRA GRANDE";-;-;-;6444,35;-;-;-;-;-;-;-;-;103,00;-;-;-;21418,19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27965,54
09/2025;valor_aprovado;"240960 PEDRA PRETA";-;-;-;-;-;-;-;-;-;-;-;-;448,05;-;-;-;11185,97;-;28,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11662,82
09/2025;valor_aprovado;"240970 PEDRO AVELINO";-;-;-;2266,71;-;1252,43;-;-;-;-;-;-;731,30;-;-;-;34441,92;703,09;59,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39454,49
09/2025;valor_aprovado;"240980 PEDRO VELHO";-;-;-;20016,78;-;2591,04;-;-;-;-;-;-;545,90;-;-;-;59760,75;712,80;-;-;-;-;-;-;2332,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;85960,07
09/2025;valor_aprovado;"240990 PENDENCIAS";-;-;-;11840,81;-;6808,76;-;-;-;-;-;-;772,50;-;-;73,00;44750,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;64245,99
09/2025;valor_aprovado;"241000 PILOES";-;-;-;2021,31;-;-;-;-;-;-;-;-;-;-;-;-;2877,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;-;-;-;-;-;10523,87
09/2025;valor_aprovado;"241010 POCO BRANCO";-;-;-;13602,73;-;-;-;-;-;-;-;-;947,60;-;-;2,00;81387,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2925,00;-;-;-;-;-;-;-;98864,83
09/2025;valor_aprovado;"241020 PORTALEGRE";-;-;-;8628,25;-;-;-;-;-;-;-;-;226,60;-;-;-;19168,17;-;-;-;-;-;-;-;4177,08;-;14,07;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32214,17
09/2025;valor_aprovado;"241025 PORTO DO MANGUE";-;-;-;1767,99;-;-;-;-;-;-;-;-;-;-;-;-;800,10;651,55;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;8394,64
09/2025;valor_aprovado;"241030 SERRA CAIADA";-;-;-;8377,49;-;-;2653,20;-;-;-;-;-;247,20;-;-;-;37246,88;-;-;-;-;-;-;-;23,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48547,93
09/2025;valor_aprovado;"241040 PUREZA";8,10;-;-;10935,65;-;-;-;-;-;-;-;-;690,10;-;-;-;26641,61;-;-;-;-;-;-;-;199,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38474,82
09/2025;valor_aprovado;"241050 RAFAEL FERNANDES";-;-;-;3058,43;-;-;1167,10;-;-;-;-;-;-;-;-;-;3652,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;-;-;-;-;-;-;14852,83
09/2025;valor_aprovado;"241060 RAFAEL GODEIRO";-;-;-;3969,91;-;-;1064,80;-;-;-;9680,16;-;257,50;-;-;-;2185,25;51,37;-;-;-;-;-;-;249,20;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17480,71
09/2025;valor_aprovado;"241070 RIACHO DA CRUZ";-;-;-;2781,54;-;-;-;-;-;-;-;-;180,25;-;-;-;5710,11;-;-;-;-;-;-;-;7193,44;-;-;-;29,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700,00;-;-;-;-;-;-;-;18595,20
09/2025;valor_aprovado;"241080 RIACHO DE SANTANA";-;-;-;2142,78;-;-;1557,60;-;-;-;-;-;412,00;-;-;-;10211,89;781,00;-;-;-;-;-;-;-;-;11,26;-;477,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15594,29
09/2025;valor_aprovado;"241090 RIACHUELO";-;-;-;5885,73;-;-;2884,00;-;-;-;-;-;36,05;-;-;1,00;24304,91;-;-;-;-;-;100,78;-;62,30;-;-;-;1045,10;-;-;-;-;-;-;-;260,02;-;-;-;-;-;-;-;-;-;-;8775,00;-;-;-;-;-;-;-;43354,89
09/2025;valor_aprovado;"241100 RODOLFO FERNANDES";-;-;-;5799,30;-;-;-;-;-;-;-;-;180,25;-;-;-;12023,65;-;-;-;-;-;-;-;625,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18628,52
09/2025;valor_aprovado;"241105 TIBAU";-;-;-;2354,94;-;-;-;-;-;-;-;-;515,00;-;-;-;13548,50;-;-;-;-;-;-;-;148,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;-;-;-;-;-;20391,72
09/2025;valor_aprovado;"241110 RUY BARBOSA";-;-;-;4483,96;-;-;1084,60;-;-;-;-;-;309,00;-;-;23,00;14905,40;-;-;-;-;-;21,08;-;218,08;-;-;-;-;-;-;-;-;-;-;-;-;298,60;-;-;-;-;-;-;-;-;-;6300,00;-;-;-;-;-;-;-;27643,72
09/2025;valor_aprovado;"241120 SANTA CRUZ";685,80;-;60,65;83492,00;6954,64;18634,19;30964,75;-;-;-;-;-;21134,56;-;-;425,00;160880,33;2481,50;144644,32;-;532784,67;40,45;7,44;82,39;498,20;-;184,94;39669,93;-;-;-;899,10;-;-;-;-;30,04;-;623,56;7302,63;-;-;-;-;-;-;34981,78;-;787,62;94467,90;-;-;-;-;-;1182718,39
09/2025;valor_aprovado;"241140 SANTANA DO MATOS";-;-;-;9421,16;-;1616,04;-;-;-;-;-;-;612,85;-;-;-;51449,95;-;-;-;-;-;-;-;239,38;-;61,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63401,31
09/2025;valor_aprovado;"241142 SANTANA DO SERIDO";-;-;-;7627,28;-;-;-;-;-;-;-;-;185,40;-;-;-;10430,78;-;-;-;-;-;-;-;8966,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;-;-;-;-;-;-;33284,54
09/2025;valor_aprovado;"241150 SANTO ANTONIO";67,50;-;-;33060,10;-;2324,57;9699,50;-;-;-;-;-;1593,18;-;-;247,00;66082,89;2094,15;-;-;-;72,78;590,31;-;4875,08;-;5,63;-;-;-;-;-;-;-;-;-;674,50;-;690,37;-;-;-;-;-;-;-;-;3150,00;-;-;-;-;-;-;-;125227,56
09/2025;valor_aprovado;"241160 SAO BENTO DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13490,71;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;17990,71
09/2025;valor_aprovado;"241170 SAO BENTO DO TRAIRI";-;-;-;496,90;-;-;918,50;-;-;-;866,88;-;262,65;-;-;-;29191,83;-;-;-;-;-;-;-;1288,64;-;73,18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;37598,58
09/2025;valor_aprovado;"241180 SAO FERNANDO";-;-;-;4156,94;-;428,95;877,80;703,77;5643,75;-;-;-;149,35;-;-;-;5100,00;-;-;-;-;-;-;-;-;-;-;1466,85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5895,60;-;-;-;-;-;24423,01
09/2025;valor_aprovado;"241190 SAO FRANCISCO DO OESTE";-;-;-;9843,61;-;-;-;-;-;-;-;-;-;-;-;-;98,91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7650,00;-;-;-;-;-;-;-;17592,52
09/2025;valor_aprovado;"241200 SAO GONCALO DO AMARANTE";-;-;449,71;88814,85;13604,40;23645,51;11529,10;-;-;-;4351,98;-;5295,49;-;-;60,00;120044,59;6,35;81052,36;-;-;-;-;-;12,46;-;-;23426,34;-;162,47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;372455,61
09/2025;valor_aprovado;"241210 SAO JOAO DO SABUGI";-;-;-;5845,24;-;403,98;27276,73;15852,87;5643,75;-;-;-;1198,90;-;-;-;84006,50;1376,08;11,26;-;-;-;-;225,20;23,16;-;-;-;-;-;-;-;-;-;-;-;-;-;90,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;141954,57
09/2025;valor_aprovado;"241220 SAO JOSE DE MIPIBU";-;-;602,30;102637,00;-;11723,38;11801,90;25391,03;4577,50;592,29;4492,76;-;14610,85;-;-;294,00;151109,94;3766,49;-;-;-;64,72;4718,57;40871,75;2099,76;-;56,00;-;-;174,96;-;38,91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;49775,00;-;636,60;-;-;-;-;-;430035,71
09/2025;valor_aprovado;"241230 SAO JOSE DO CAMPESTRE";-;-;-;-;-;-;-;-;-;-;-;-;15,45;-;-;-;25593,37;-;-;-;-;-;-;-;81,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;15562,80;-;-;-;-;-;52502,94
09/2025;valor_aprovado;"241240 SAO JOSE DO SERIDO";59,40;-;-;89643,51;-;-;2599,33;1429,64;806,25;-;587,98;-;370,36;-;-;-;101583,73;2191,39;-;-;-;-;2,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59,72;-;-;-;-;-;-;-;-;-;7875,00;-;15869,14;-;-;-;-;-;223077,77
09/2025;valor_aprovado;"241250 SAO MIGUEL";-;-;-;18218,38;-;3519,01;-;-;-;-;-;-;695,25;-;-;-;75489,65;-;-;-;-;-;-;-;153,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;98076,21
09/2025;valor_aprovado;"241255 SAO MIGUEL DO GOSTOSO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2025;valor_aprovado;"241260 SAO PAULO DO POTENGI";-;-;-;10243,24;1900,81;3244,27;-;-;-;-;2311,68;-;1610,24;-;-;95,00;46234,53;2487,25;-;-;-;81,50;653,10;-;18284,22;-;-;-;-;-;-;-;-;-;-;-;2019,30;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;93665,14
09/2025;valor_aprovado;"241270 SAO PEDRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;-;-;-;-;-;-;6975,00
09/2025;valor_aprovado;"241280 SAO RAFAEL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2025;valor_aprovado;"241290 SAO TOME";-;-;-;15976,72;-;11582,88;1399,20;-;-;-;-;-;710,70;-;-;100,00;66647,01;-;-;-;-;-;-;-;194,52;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;101791,66
09/2025;valor_aprovado;"241300 SAO VICENTE";-;-;-;10620,80;-;98,03;5860,19;1361,61;1343,75;-;144,48;-;169,24;-;-;-;60266,50;-;-;-;-;-;-;-;1067,76;-;5,63;209,55;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;14625,00;-;919,60;-;-;-;-;-;96722,00
09/2025;valor_aprovado;"241310 SENADOR ELOI DE SOUZA";-;-;-;2724,13;-;-;1541,10;-;-;-;-;-;984,00;-;-;-;23706,63;-;-;-;-;-;-;-;1085,40;-;-;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;16425,00;-;-;-;-;-;-;-;46496,12
09/2025;valor_aprovado;"241320 SENADOR GEORGINO AVELINO";-;-;-;-;-;-;-;-;-;-;-;-;103,00;-;-;3,00;-;382,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;-;-;-;-;-;-;9488,94
09/2025;valor_aprovado;"241330 SERRA DE SAO BENTO";-;-;-;1347,76;-;-;-;-;-;-;-;-;169,95;-;-;-;17631,57;-;-;-;-;-;-;-;194,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;24293,68
09/2025;valor_aprovado;"241335 SERRA DO MEL";-;-;-;12685,87;-;-;-;-;-;-;-;-;2423,15;-;-;-;82497,75;18904,16;-;-;-;-;-;77,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15750,00;-;-;-;-;-;-;-;132337,93
09/2025;valor_aprovado;"241340 SERRA NEGRA DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;108,15;-;-;-;16079,63;-;-;-;-;-;-;-;-;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13500,00;-;-;-;-;-;-;-;29710,30
09/2025;valor_aprovado;"241350 SERRINHA";-;-;-;2313,55;-;-;-;-;-;-;-;-;-;-;-;-;13370,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;4925,25;-;-;-;-;-;26683,94
09/2025;valor_aprovado;"241355 SERRINHA DOS PINTOS";540,00;-;-;5895,29;-;-;-;-;-;-;-;-;968,20;-;-;30,00;13613,79;347,63;-;-;-;-;1593,61;15,20;361,40;-;84,45;-;-;-;-;135,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23584,97
09/2025;valor_aprovado;"241360 SEVERIANO MELO";-;-;-;2492,81;-;-;1095,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15300,00;-;-;-;-;-;-;-;18887,86
